code,description
EDU_audd_6653,"Koreansk, cand.phil."
EDU_audd_6654,"Bygningsdesign, ing.prof.bach."
EDU_audd_6655,"Thai, cand.phil."
EDU_audd_6656,"Global business og teknologi, ing.prof.bach."
EDU_audd_6657,"Tibetansk, cand.phil."
EDU_audd_6658,"Sundhedsteknologi, ing.prof.bach."
EDU_audd_6659,"Østasiatisk sprog og kultur, cand.phil."
EDU_audd_6660,"Elektroteknologi, ing.bach."
EDU_audd_6661,"Kultur og kulturformidling, cand.phil"
EDU_audd_6662,"Kemi og teknologi, ing.bach."
EDU_audd_6663,"Bioteknologi, ing.bach."
EDU_audd_6664,"Arkitekt, cand.arch."
EDU_audd_6665,"Journalistik, bach."
EDU_audd_6666,"Retorik, bach."
EDU_audd_6667,"Retorik, cand.phil."
EDU_audd_6668,"Europæisk business, HA i europæisk business, bach."
EDU_audd_6669,"Russisk med sovjetkundskab og økonomi, cand.phil."
EDU_audd_6670,"Religion studier/videnskab, bach."
EDU_audd_6671,"Religionsvidenskab, cand.phil."
EDU_audd_6672,"Multimedia, bach."
EDU_audd_6673,"Engelsk (komb. HUM), bach."
EDU_audd_6674,"Engelsk (komb. SAM), bach."
EDU_audd_6675,"Engelsk (komb. NAT), bach."
EDU_audd_6676,"Engelsk (komb. HUM-TEK), bach."
EDU_audd_6677,"Græsk-romersk kulturhistorie, cand.phil."
EDU_audd_6678,"Arkitekt, bach."
EDU_audd_6679,"Designkultur med rum og æstetik, bach."
EDU_audd_6680,"Designkultur med mode og erhvervsøkonomi, bach."
EDU_audd_6681,"Art and technology, bach."
EDU_audd_6682,"Filosofi (komb. HUM), bach."
EDU_audd_6683,"Filosofi (komb. SAM), bach."
EDU_audd_6684,"Filosofi (komb. NAT), bach."
EDU_audd_6685,"Filosofi (komb. HUM-TEK), bach."
EDU_audd_6686,"Fransk (komb. HUM), bach."
EDU_audd_6687,"Fransk (komb. SAM), bach."
EDU_audd_6688,"Fransk (komb. NAT), bach."
EDU_audd_6689,"Fransk (komb. HUM-TEK), bach."
EDU_audd_6690,"Arkitekt, bach."
EDU_audd_6691,"Historie (komb. HUM), bach."
EDU_audd_6692,"Historie (komb. SAM), bach."
EDU_audd_6693,"Historie (komb. NAT), bach."
EDU_audd_6694,"Historie (komb. HUM-TEK), bach."
EDU_audd_6695,"Journalistik (komb. HUM), bach."
EDU_audd_6696,"Journalistik (komb. SAM), bach."
EDU_audd_6697,"Journalistik (komb. NAT), bach."
EDU_audd_6698,"Journalistik (komb. HUM.TEK), bach."
EDU_audd_6699,Sidefag
EDU_audd_6700,"Oplevelsesøkonomi, cand.mag."
EDU_audd_6701,"Audiologopædi, cand.mag."
EDU_audd_6702,"Pædagogik og uddannelsesstudier (komb. HUM-TEK), cand.mag."
EDU_audd_6703,"Østeuropastudier, balkanistik, cand.mag."
EDU_audd_6704,"Pædagogik og uddannelsesstudier (komb. HUM), cand.mag."
EDU_audd_6705,"Pædagogik og uddannelsesstudier (komb. SAM), cand.mag."
EDU_audd_6706,"Datalingvistik italiensk, cand.mag."
EDU_audd_6707,"Pædagogik og uddannelsesstudier (komb. NAT), cand.mag."
EDU_audd_6708,"Datalingvistik spansk, cand.mag."
EDU_audd_6709,"Sundhedsfremme og sundhedsstrategier, kombination (RUC)"
EDU_audd_6710,"Dramaturgi, overbygning"
EDU_audd_6711,"Dramaturgi, cand.mag."
EDU_audd_6712,"Engelsk (RUC), overbygning"
EDU_audd_6713,"English, cand.mag."
EDU_audd_6714,"Amerikanske studier, cand.mag."
EDU_audd_6715,"Grønlandske og arktiske studier, cand.mag."
EDU_audd_6716,"Anthropology and people centred business, kand."
EDU_audd_6717,"Antropologi, cand.scient.anth."
EDU_audd_6718,"Applied Cultural Analysis, cand.mag."
EDU_audd_6719,"Europæisk etnologi, cand.mag."
EDU_audd_6720,"Filmvidenskab, overbygning"
EDU_audd_6721,"Film- og medievidenskab, cand.mag."
EDU_audd_6722,"Filosofi, overbygning"
EDU_audd_6723,"Filosofi, cand.mag."
EDU_audd_6724,"Film-medie-tv, kombination (RUC)"
EDU_audd_6725,"Finsk, cand.mag."
EDU_audd_6726,"Medievidenskab, cand.mag."
EDU_audd_6727,"Folkemindevidenskab, cand.mag."
EDU_audd_6728,"Biotechnology, cand.polyt."
EDU_audd_6729,"Arkæologi forhistorisk, cand.mag."
EDU_audd_6730,"Fransk, kombination (RUC)"
EDU_audd_6731,"Fransk sprog, litteratur og kultur, cand.mag."
EDU_audd_6732,"Visuel kultur, cand.mag."
EDU_audd_6733,"Fransk samfund- og kulturdokumentation, cand.mag."
EDU_audd_6734,"Historie, kombination (RUC)"
EDU_audd_6735,"Historie, cand.mag."
EDU_audd_6736,"Environmental Engineering, cand.polyt."
EDU_audd_6737,"Informatik, cand.mag."
EDU_audd_6738,"Informatik, kombination (RUC)"
EDU_audd_6739,"Kommunikation, cand.comm."
EDU_audd_6740,"IT og kognition, cand.mag."
EDU_audd_6741,"Idehistorie, cand.mag."
EDU_audd_6742,"Kommunikation og IT, cand.it."
EDU_audd_6743,"Indiansk sprog og kultur, cand.mag."
EDU_audd_6744,"Cognition and Communikation, cand.mag."
EDU_audd_6745,"Indologi, cand.mag."
EDU_audd_6746,"Sydøstasienstudier, Indonesisk, cand.mag."
EDU_audd_6747,"Nyindisk, cand.mag."
EDU_audd_6748,"Electrical Engineering, cand.polyt."
EDU_audd_6749,"Sanskrit, cand.mag."
EDU_audd_675,"Levnedsmiddel/husholdning, ivu (lvu)"
EDU_audd_6750,"Italiensk, overbygning"
EDU_audd_6751,"Italiensk sprog og kultur, cand.mag."
EDU_audd_6753,"Iransk, cand.mag."
EDU_audd_6754,"Japansk-kinesisk, cand.mag."
EDU_audd_6757,"Arkæologi klassisk, cand.mag."
EDU_audd_6758,"Anvendt filosofi, cand.mag."
EDU_audd_6760,"Humanistisk kombination, cand.mag."
EDU_audd_6762,"Klassisk filologi, overbygning"
EDU_audd_6763,"Græsk, klassisk, cand.mag."
EDU_audd_6765,"Græsk, middelalder, cand.mag."
EDU_audd_6766,"Filologi klassisk, cand.mag."
EDU_audd_6767,"Datalingvistik klassisk filologi, cand.mag."
EDU_audd_6768,"Latin, overbygning"
EDU_audd_6769,"Latin, klassisk, cand.mag."
EDU_audd_6771,"Latin middelalder, cand.mag."
EDU_audd_6773,"Nylatin, cand.mag."
EDU_audd_6774,"Oldtidskundskab, overbygning"
EDU_audd_6775,"Oldtidskundskab, cand.mag."
EDU_audd_6777,"Kristendomshistorie, cand.mag."
EDU_audd_6778,"Kunsthistorie, overbygning"
EDU_audd_6779,"Kunsthistorie, cand.mag."
EDU_audd_6781,"Litteraturhistorie, cand.mag."
EDU_audd_6782,"Litteraturvidenskab, overbygning"
EDU_audd_6783,"Litteraturvidenskab, cand.mag."
EDU_audd_6785,"Middelalder- og renæssancearkæologi, cand.mag."
EDU_audd_6786,"Musikvidenskab, overbygning"
EDU_audd_6787,"Musikvidenskab/Musik, cand.mag."
EDU_audd_6789,"Nederlandsk, cand.mag."
EDU_audd_6790,"Dansk, kombination (RUC)"
EDU_audd_6791,"Dansk, cand.mag."
EDU_audd_6793,"Nordisk filologi, cand.mag."
EDU_audd_6795,"Nordisk sprog og litteratur, cand.mag."
EDU_audd_6797,"Grækenlandsstudier, cand.mag."
EDU_audd_680,"Jordbrugsvidenskab, ivu (lvu)"
EDU_audd_6800,"Asienstudier (Indien og Sydasien), cand.mag."
EDU_audd_6801,"Nærorientalsk oldtidskultur, cand.mag."
EDU_audd_6802,"Assyriologi, cand.mag."
EDU_audd_6803,"Ægyptologi, cand.mag."
EDU_audd_6804,"Designstudier, cand.mag."
EDU_audd_6805,"Portugisisk, cand.mag."
EDU_audd_6806,"Diakoni, cand.mag."
EDU_audd_6807,"Pædagogik, cand.mag."
EDU_audd_6808,"Journalistik, cand.mag."
EDU_audd_6809,"Ulandspædagogik, cand.mag."
EDU_audd_6810,"Diakoni og socialpædagogik, prof.bach."
EDU_audd_6811,"Voksenpædagogik, cand.mag."
EDU_audd_6813,"Religionshistorie, cand.mag."
EDU_audd_6814,"Religion studier/religionsvidenskab, kand."
EDU_audd_6815,"Religionssociologi, cand.mag."
EDU_audd_6816,"Mellemøstens sprog og samfund, cand.mag."
EDU_audd_6817,"Mellemøstens sprog og samfund-arabisk, cand.mag."
EDU_audd_6818,"Mellemøstens sprog og samfund-persisk, cand.mag."
EDU_audd_6819,"Mellemøstens sprog og samfund-hebraisk, cand.mag."
EDU_audd_6820,"Mellemøstens sprog og samfund-tyrkisk, cand.mag."
EDU_audd_6821,"Bulgarsk, cand.mag."
EDU_audd_6822,"Religionsvidenskab, cand.mag."
EDU_audd_6823,"Polsk, cand.mag."
EDU_audd_6824,"Russisk, overbygning"
EDU_audd_6825,"Russisk, cand.mag."
EDU_audd_6827,"Serbokroatisk, cand.mag."
EDU_audd_6829,"Tjekkisk, cand.mag."
EDU_audd_6831,"Øststatskundskab, cand.mag."
EDU_audd_6832,"Spansk, overbygning"
EDU_audd_6833,"Spanske og spanskamerikanske studier, cand.mag."
EDU_audd_6836,"Sprogvidenskab, overbygning"
EDU_audd_6837,"Sprogvidenskab-lingvistik, cand.mag."
EDU_audd_6838,"Teatervidenskab, overbygning"
EDU_audd_6839,"Indoeuropæisk, cand.mag."
EDU_audd_6840,"Datalingvistik, cand.mag."
EDU_audd_6841,"Teatervidenskab og performancestudier, cand.mag."
EDU_audd_6842,"Tysk, kombination (RUC)"
EDU_audd_6843,"Tysk sprog, litteratur og kultur, cand.mag."
EDU_audd_6845,"Ungarsk, cand.mag."
EDU_audd_6846,"Østasiatisk sprog og kultur, overbygning"
EDU_audd_6847,"Asienstudier, Japanstudier, cand.mag."
EDU_audd_6849,"Asienstudier, Kinastudier, cand.mag."
EDU_audd_6850,"Asienstudier, cand.mag."
EDU_audd_6851,"Kinesisk kultur, cand.mag."
EDU_audd_6853,"Koreastudier, cand.mag."
EDU_audd_6855,"Sydøstasienstudier, Thai, cand.mag."
EDU_audd_6857,"Tibetologi, cand.mag."
EDU_audd_6859,"Østasiatisk sprog og kultur, cand.mag."
EDU_audd_6860,"Æstetik og kultur, cand.mag."
EDU_audd_6861,"Tværkulturelle studier, cand.mag."
EDU_audd_6862,"Designledelse, cand.mag."
EDU_audd_6863,"Kultur og kulturformidling, cand.mag."
EDU_audd_6864,"Sprog og internat. virksomhedskommunikation, cand.mag."
EDU_audd_6865,"Journalistik, cand.public."
EDU_audd_6867,"Retorik, cand.mag."
EDU_audd_6868,"Journalistik (komb. HUM), cand.mag."
EDU_audd_6869,"Sovjetkundskab og økonomi, cand.mag."
EDU_audd_6870,"European journalism, cand.mag."
EDU_audd_6871,"Religion studier/religionsvidenskab, cand.mag."
EDU_audd_6872,"Religionsvidenskab, overbygning"
EDU_audd_6873,"Religious Roots of Europe, cand.mag."
EDU_audd_6874,"Religionshistorie, overbygning"
EDU_audd_6875,"Journalistik (komb. SAM), cand.mag."
EDU_audd_6876,"Journalistik (komb. NAT), cand.mag."
EDU_audd_6877,"Græsk-romersk kulturhistorie, cand.mag."
EDU_audd_6878,"Journalistik (komb. HUM-TEK), cand.mag."
EDU_audd_6880,"Læring og forandringsprocesser, cand.mag."
EDU_audd_6881,"Uddannelsesantropologi og globalisering, cand.pæd."
EDU_audd_6882,"Uddannelsesantropologi og globalisering, cand.pæd."
EDU_audd_6885,"Kultur- og sprogmødestudier (komb.HUM), cand.mag."
EDU_audd_6886,"Kultur- og sprogmødestudier (komb.SAM), cand.mag."
EDU_audd_6887,"Kultur- og sprogmødestudier (komb.NAT), cand.mag."
EDU_audd_6888,"Kultur- og sprogmødestudier (komb.HUM-TEK), cand.mag."
EDU_audd_6890,"Arkitekt, cand.arch."
EDU_audd_6891,"Dansk (komb. HUM), cand.mag."
EDU_audd_6892,"Dansk (komb. SAM), cand.mag."
EDU_audd_6893,"Dansk (komb. NAT), cand.mag."
EDU_audd_6894,"Dansk (komb. HUM-TEK), cand.mag."
EDU_audd_6895,"Filosofi (komb. HUM), cand.mag."
EDU_audd_6896,"Filosofi (komb. SAM), cand.mag."
EDU_audd_6897,"Filosofi (komb. NAT), cand.mag."
EDU_audd_6898,"Filosofi (komb. HUM-TEK), cand.mag."
EDU_audd_690,"Social/sundhed, ivu (lvu)"
EDU_audd_6900,"Rumlige design og samfund, cand.soc."
EDU_audd_6901,"Socialt entreprenørskab og management, cand.soc."
EDU_audd_6902,"Historie (komb. HUM), cand.mag."
EDU_audd_6903,"Historie (komb. SAM), cand.mag."
EDU_audd_6904,"Historie (komb. NAT), cand.mag."
EDU_audd_6905,"Historie (komb. HUM-TEK), cand.mag."
EDU_audd_6906,"Business Administration and Digital Business, cand.merc.it"
EDU_audd_6908,"Pædagogik og uddannelsesstudier, cand.mag."
EDU_audd_6910,"Socialvidenskab (komb. HUM), cand.soc."
EDU_audd_6912,"Socialvidenskab (komb. NAT), cand.soc."
EDU_audd_6913,"Socialvidenskab (komb. SAM), cand.soc."
EDU_audd_6914,"Socialvidenskab (komb. HUM-TEK), cand.soc."
EDU_audd_6915,"Politik, cand.soc."
EDU_audd_6920,"Psykologi (RUC), cand.mag."
EDU_audd_6925,"EU studier (RUC), kand."
EDU_audd_6930,"Business Administration and Leadership, cand.merc."
EDU_audd_6940,"Internationale udviklingsstudier, cand.mag."
EDU_audd_6941,"International virksomhedskommunikation, cand.mag."
EDU_audd_6942,"Offentlig ledelse og social udvikling (SDC), cand.soc."
EDU_audd_695,"Forsvar, ivu (lvu)"
EDU_audd_6987,"Sundhed og Informatik, cand.san."
EDU_audd_6990,"Humanistisk una, kand."
EDU_audd_6991,"Samfundsvindenskab una, kand."
EDU_audd_6992,"Sundhedsvidenskab una, kand."
EDU_audd_6993,"Naturvidenskab una, kand."
EDU_audd_700,"Bachelor una, ivu (bachelor)"
EDU_audd_7003,"Pædagogik, mag.art."
EDU_audd_7004,"STEM-undervisning, cand.scient."
EDU_audd_7005,"Virksomhedsstudier, cand.soc."
EDU_audd_7006,"Psykologi (komb. HUM), bach."
EDU_audd_7007,"Psykologi (komb. SAM), bach."
EDU_audd_7008,"Psykologi (komb. NAT), bach."
EDU_audd_7009,"Psykologi (komb. HUM-TEK), bach."
EDU_audd_7011,"Socialvidenskab, kand."
EDU_audd_7012,"Socialvidenskab, cand.rer.soc."
EDU_audd_7013,"Pædagogik og uddannelsesstudier (komb. HUM), bach."
EDU_audd_7014,"Pædagogik og uddannelsesstudier (komb. SAM), bach."
EDU_audd_7015,"Pædagogik og uddannelsesstudier (komb. NAT), bach."
EDU_audd_7016,"Pædagogik og uddannelsesstudier (komb. HUM-TEK), bach."
EDU_audd_7017,"Tysk (komb. HUM), bach."
EDU_audd_7018,"Tysk (komb. SAM), bach."
EDU_audd_7019,"Tysk (komb. NAT), bach."
EDU_audd_702,"Humanistisk/teologisk, ivu (bachelor)"
EDU_audd_7020,"Tysk (komb. HUM-TEK), bach."
EDU_audd_7021,"Plan, by og proces (komb. HUM), cand.soc."
EDU_audd_7022,"Plan, by og proces (komb. SAM), cand.soc."
EDU_audd_7023,"Plan, by og proces (komb. NAT), cand.soc."
EDU_audd_7024,"Plan, by og proces (komb. HUM-TEK), cand.soc."
EDU_audd_7025,"Psykologi (komb. HUM), cand.soc."
EDU_audd_7026,"Psykologi (komb. SAM), cand.soc."
EDU_audd_7027,"Psykologi (komb. NAT), cand.soc."
EDU_audd_7028,"Psykologi (komb. HUM-TEK), cand.soc."
EDU_audd_703,"Kunstnerisk, ivu (bachelor)"
EDU_audd_7030,"Forsikringsvidenskab, ph.d."
EDU_audd_704,"Naturvidenskab, ivu (bachelor)"
EDU_audd_7045,"Statsvidenskab, cand.polit."
EDU_audd_705,"Samfundsvidenskab, ivu (bachelor)"
EDU_audd_7050,"Statsvidenskab, ph.d."
EDU_audd_706,"Teknisk, ivu (bachelor)"
EDU_audd_7061,"Miljø og ressource management, bach."
EDU_audd_7062,"Økonomi, bach."
EDU_audd_7063,"Plan, by og proces, cand.soc."
EDU_audd_7065,"Økonomi, cand.oecon."
EDU_audd_707,"Levnedsmiddel/ernærring, ivu (bachelor)"
EDU_audd_7070,"Økonomi, ph.d."
EDU_audd_7079,"International ret, økonomi og ledelse, cand.soc."
EDU_audd_708,"Jordbrugsvidenskab, ivu (bachelor)"
EDU_audd_7081,"Jura, bach."
EDU_audd_7085,"Jura, cand.jur."
EDU_audd_7086,"Jura, cand.soc."
EDU_audd_709,"Sundhed, ivu (bachelor)"
EDU_audd_7090,"Jura, ph.d."
EDU_audd_7100,"Politik og økonomi, bach"
EDU_audd_7101,"Statskundskab, cand.scient.pol."
EDU_audd_7102,"Statskundskab, cand.scient.pol."
EDU_audd_7103,"Statskundskab, bach."
EDU_audd_7104,"Samfundsvidenskab una, bach."
EDU_audd_7105,"Samfundsfag, overbygning"
EDU_audd_7106,"Samfundsfag, cand.phil."
EDU_audd_7107,"International Security and Law, cand.soc."
EDU_audd_7108,"Samfundsfag, bach."
EDU_audd_7109,"Politik og administration, bach."
EDU_audd_7110,"Politik og administration (komb. HUM-TEK), cand.soc."
EDU_audd_7111,"Comparative Public Policy and Welfare Studies, cand.soc."
EDU_audd_7112,"Politik og administration (komb. NAT), cand.soc."
EDU_audd_7113,"Forvaltning, cand.scient.adm."
EDU_audd_7114,"Samfundsfag, cand.mag."
EDU_audd_7115,"Politik og administration (komb. HUM), cand.soc."
EDU_audd_7116,"Samfundsfag, cand.soc."
EDU_audd_7117,"Politik og administration (komb. SAM), cand.soc."
EDU_audd_7118,"Forvaltning og datalogi, cand.scient.adm."
EDU_audd_7119,"Samfundsfag og forvaltning kombineret, cand.mag."
EDU_audd_7120,"Samfundsvidenskab, ph.d."
EDU_audd_7121,"Arbejdslivsstudier (komb.HUM), bach."
EDU_audd_7122,"Arbejdslivsstudier (komb.SAM), bach."
EDU_audd_7123,"Arbejdslivsstudier (komb.NAT), bach."
EDU_audd_7124,"Arbejdslivsstudier (komb.HUM-TEK), bach."
EDU_audd_7125,"EU-studier (komb. HUM), bach."
EDU_audd_7126,"EU-studier (komb. SAM), bach."
EDU_audd_7127,"EU-studier (komb. NAT), bach."
EDU_audd_7128,"EU-studier (komb. HUM-TEK), bach."
EDU_audd_7129,"EU-studier, bach."
EDU_audd_7131,"Sociologi, bach."
EDU_audd_7132,"Sociologi og kulturanalyse, bach."
EDU_audd_7133,"Cultural Sociology, cand.soc."
EDU_audd_7134,"Socialvidenskab, bach."
EDU_audd_7135,"Sociologi, cand.scient.soc."
EDU_audd_7136,"By, bolig og bosætning, cand.soc."
EDU_audd_7137,"Innovation og digitalisering, bach."
EDU_audd_7138,"Optometri og synsvidenskab, cand.san."
EDU_audd_7139,"Klinisk sygepleje, cand.cur."
EDU_audd_7140,"Sociologi, ph.d."
EDU_audd_7141,"Sociologi, mag.scient.soc"
EDU_audd_7142,"Jordemodervidenskab, cand.san."
EDU_audd_7143,"Security Risk Management, cand.soc."
EDU_audd_7144,"Ergoterapi, cand.san."
EDU_audd_7145,"Socialt arbejde, cand.soc."
EDU_audd_7146,"Advanced Development in Social Work, cand.soc."
EDU_audd_7147,"Sociale interventionsstudier, cand.soc."
EDU_audd_7148,"Muskuloskeletal fysioterapi, cand.san."
EDU_audd_7149,"Samfundsøkonomi, bach."
EDU_audd_7151,"Psykologi, mag.art.psych."
EDU_audd_7152,"Psykologi, bach."
EDU_audd_7153,"Psykologi, bach."
EDU_audd_7154,"Psykologi, cand.psych."
EDU_audd_7155,"Psykologi, cand.psych."
EDU_audd_7156,"Globale studier (komb. HUM), bach."
EDU_audd_7157,"Globale studier (komb. SAM), bach."
EDU_audd_7158,"Globale studier (komb. NAT), bach."
EDU_audd_7159,"Globale studier (komb. HUM-TEK), bach."
EDU_audd_7160,"Psykologi, ph.d."
EDU_audd_7161,"Internationale udviklingsstudier (komb. HUM), bach."
EDU_audd_7162,"Internationale udviklingsstudier (komb. SAM), bach."
EDU_audd_7163,"Internationale udviklingsstudier (komb. NAT), bach."
EDU_audd_7164,"Internationale udviklingsstudier (komb. HUM-TEK), bach."
EDU_audd_7165,"Plan, by og proces (komb. HUM), bach."
EDU_audd_7166,"Plan, by og proces (komb. SAM), bach."
EDU_audd_7167,"Plan, by og proces (komb. NAT), bach."
EDU_audd_7168,"Plan, by og proces (komb. HUM-TEK), bach."
EDU_audd_7170,"Medicin, cand.med."
EDU_audd_7172,"Medicin, bach."
EDU_audd_7173,"Kriminologi, cand.soc."
EDU_audd_7174,"Biomedicine, cand.scient."
EDU_audd_7175,"Human Biology, cand.scient."
EDU_audd_7176,"Politik og administration (komb. HUM), bach."
EDU_audd_7177,"Politik og administration (komb. SAM), bach."
EDU_audd_7178,"Politik og administration (komb. NAT), bach."
EDU_audd_7179,"Politik og administration (komb. HUM-TEK), bach."
EDU_audd_7180,"Sundhedsvidenskab, ph.d."
EDU_audd_7181,"Global Health, cand.scient."
EDU_audd_7182,"Tek-Sam - miljøplanlægning, bach."
EDU_audd_7183,"Fysioterapi, cand.scient."
EDU_audd_7184,"Sundhed og Informatik, bach."
EDU_audd_7185,"Folkesundhedsvidenskab, cand.scient.san.publ."
EDU_audd_7186,"Folkesundhedsvidenskab, bach."
EDU_audd_7187,"Sundhedsfaglige kandidatudd., cand.scient.san."
EDU_audd_7188,"Klinisk videnskab og teknologi, cand.scient."
EDU_audd_7189,"Sygepleje, cand.cur."
EDU_audd_7190,"Humaniora, ph.d."
EDU_audd_7191,"Socialvidenskab (komb. HUM), bach."
EDU_audd_7192,"Socialvidenskab (komb. SAM), bach."
EDU_audd_7193,"Socialvidenskab (komb. NAT), bach."
EDU_audd_7194,"Socialvidenskab (komb. HUM-TEK), bach."
EDU_audd_7195,"Biomedicinsk teknik, cand.scient.med."
EDU_audd_7196,"Tek-Sam - miljøplanlægning (komb. HUM), bach."
EDU_audd_7197,"Tek-Sam - miljøplanlægning (komb. SAM), bach."
EDU_audd_7198,"Tek-Sam - miljøplanlægning (komb. NAT), bach."
EDU_audd_7199,"Tek-Sam - miljøplanlægning (komb. HUM-TEK), bach."
EDU_audd_720,"Ph.d. una, ivu (ph.d.)"
EDU_audd_7200,"Kommunikation, ph.d."
EDU_audd_7201,"Veterinærmedicin (AU), bach."
EDU_audd_7202,"Veterinærmedicin, cand.med.vet."
EDU_audd_7203,"Religionsvidenskab, mag.art."
EDU_audd_7207,"EU-studier, cand.soc."
EDU_audd_7208,"Virksomhedsstudier (komb. HUM), bach."
EDU_audd_7209,"Virksomhedsstudier (komb. SAM), bach."
EDU_audd_721,"Pædagogisk, ivu (ph.d.)"
EDU_audd_7210,"Virksomhedsstudier (komb. NAT), bach."
EDU_audd_7211,"Virksomhedsstudier (komb. HUM-TEK), bach."
EDU_audd_7213,"Religionssociologi, mag.art."
EDU_audd_7215,"Odontologi, bach."
EDU_audd_7216,"EU-studier (komb. HUM), cand.soc."
EDU_audd_7217,"EU-studier (komb. SAM), cand.soc."
EDU_audd_7218,"EU-studier (komb. NAT), cand.soc."
EDU_audd_7219,"EU-studier (komb. HUM-TEK), cand.soc."
EDU_audd_722,"Humanistisk/teologisk, ivu (ph.d.)"
EDU_audd_7220,"Odontologi, cand.odont."
EDU_audd_7223,"Kristendomskundskab, mag.art."
EDU_audd_7224,"Globale studier (komb. HUM), cand.soc."
EDU_audd_7225,"Globale studier (komb. SAM), cand.soc."
EDU_audd_7226,"Globale studier (komb. NAT), cand.soc."
EDU_audd_7227,"Globale studier (komb. HUM-TEK), cand.soc."
EDU_audd_723,"Kunstnerisk, ivu (ph.d.)"
EDU_audd_7230,"Teologi, cand.theol."
EDU_audd_7231,"Teologi, bach."
EDU_audd_7232,"Teologi, cand.theol."
EDU_audd_7235,"Teologi, ph.d."
EDU_audd_7236,"Internationale udviklingsstudier (komb. HUM), cand.soc."
EDU_audd_7237,"Internationale udviklingsstudier (komb. SAM), cand.soc."
EDU_audd_7238,"Internationale udviklingsstudier (komb. NAT), cand.soc."
EDU_audd_7239,"Internationale udviklingsstudier (komb. HUM-TEK), cand.soc."
EDU_audd_724,"Naturvidenskab, ivu (ph.d.)"
EDU_audd_7243,"Filosofi, mag.art."
EDU_audd_725,"Samfundsvidenskab, ivu (ph.d.)"
EDU_audd_7253,"Idehistorie, mag.art."
EDU_audd_726,"Teknisk, ivu (ph.d.)"
EDU_audd_7263,"Historie, mag.art."
EDU_audd_7279,"Arkæologi klassisk, mag.art."
EDU_audd_728,"Jordbrugsvidenskab, ivu (ph.d.)"
EDU_audd_729,"Sundhed, ivu (ph.d.)"
EDU_audd_7298,"Forhistorisk arkæologi, mag.art."
EDU_audd_7303,"Arkæologi middelalder, mag.art."
EDU_audd_7313,"Arkæologi nærorientalsk, mag.art."
EDU_audd_7314,"Immunology and Inflammation, cand.scient"
EDU_audd_7321,"Human security, cand.soc."
EDU_audd_7322,"Market and Management Anthropology, bach."
EDU_audd_7323,"Etnografi og antropologi, mag.art."
EDU_audd_7324,"Klinisk biomekanik, bach."
EDU_audd_7325,"Antropologi, bach."
EDU_audd_7333,"Etnologi europæisk, mag.art."
EDU_audd_7335,"Antropologi, ph.d."
EDU_audd_7336,"Antropologi, cand.scient.anth."
EDU_audd_7343,"Eskimologi, mag.art."
