code,prefix,database,value,description,source,confidence,language
EDU_udd_3751,EDU,udd,3751,"Amu.ind, produktion af køle- og klimaanlæg",pt_dictionaries,highest,danish
EDU_udd_3752,EDU,udd,3752,IT-administrator,pt_dictionaries,highest,danish
EDU_udd_3753,EDU,udd,3753,"Amu.bai, anlægsarbejder",pt_dictionaries,highest,danish
EDU_udd_3754,EDU,udd,3754,"Amu ind, montage af lettere industriprodukter",pt_dictionaries,highest,danish
EDU_udd_3755,EDU,udd,3755,Erhvervsdiplom Lederuddannelse,pt_dictionaries,highest,danish
EDU_udd_3756,EDU,udd,3756,"Amu.ind, fremstilling af produkter i plast",pt_dictionaries,highest,danish
EDU_udd_3757,EDU,udd,3757,"Amu.ind, plastsvejsning",pt_dictionaries,highest,danish
EDU_udd_3758,EDU,udd,3758,"Amu.ind, procesindustriel produktion",pt_dictionaries,highest,danish
EDU_udd_3759,EDU,udd,3759,"Amu.ind, metalindustriel bearbejdning",pt_dictionaries,highest,danish
EDU_udd_3760,EDU,udd,3760,Ejendomsmægler,pt_dictionaries,highest,danish
EDU_udd_3761,EDU,udd,3761,"Amu.met, opbygning og drift af offshore installationer",pt_dictionaries,highest,danish
EDU_udd_3762,EDU,udd,3762,"Amu.bai, beton- og montagebyggeri",pt_dictionaries,highest,danish
EDU_udd_3763,EDU,udd,3763,"Amu.bai, bygge- og anlægsopgaver i lettere/tungere materialer",pt_dictionaries,highest,danish
EDU_udd_3764,EDU,udd,3764,"Amu.bai, gulvlægning og vådrumsopgaver med vådrumssikring",pt_dictionaries,highest,danish
EDU_udd_3765,EDU,udd,3765,Erhvervsdiplom Merkonom,pt_dictionaries,highest,danish
EDU_udd_3766,EDU,udd,3766,"Amu.bai, industriel fremstilling af betonvarer/ -elementer",pt_dictionaries,highest,danish
EDU_udd_3767,EDU,udd,3767,"Amu.bai, konstruktion og montage med glas og aluminium",pt_dictionaries,highest,danish
EDU_udd_3768,EDU,udd,3768,"Amu.adm, detailhandel",pt_dictionaries,highest,danish
EDU_udd_3769,EDU,udd,3769,"Amu, individuel kompetence vurdering",pt_dictionaries,highest,danish
EDU_udd_3770,EDU,udd,3770,Erhvervsdiplom Human resource development HRd,pt_dictionaries,highest,danish
EDU_udd_3771,EDU,udd,3771,"Amu.mej, drift af gartneri, havecenter og planteskole",pt_dictionaries,highest,danish
EDU_udd_3772,EDU,udd,3772,"Amu.trp, national og international personbefordring med bus",pt_dictionaries,highest,danish
EDU_udd_3773,EDU,udd,3773,"Amu.trp, transport af levende dyr",pt_dictionaries,highest,danish
EDU_udd_3774,EDU,udd,3774,"Amu.soc, socialpsykiatri og fysisk/psykisk handicap",pt_dictionaries,highest,danish
EDU_udd_3775,EDU,udd,3775,Finansiel videreuddannelse,pt_dictionaries,highest,danish
EDU_udd_3776,EDU,udd,3776,"Amu ind, metrologi i metalindustrien",pt_dictionaries,highest,danish
EDU_udd_3777,EDU,udd,3777,"Amu.trp, tanktransport",pt_dictionaries,highest,danish
EDU_udd_3778,EDU,udd,3778,"Amu.lev, mad til grupper med varierede behov for ernæring",pt_dictionaries,highest,danish
EDU_udd_3779,EDU,udd,3779,"Amu.met, teknisk dokumentation i industriel produktion",pt_dictionaries,highest,danish
EDU_udd_3780,EDU,udd,3780,Fodplejer opskoling,pt_dictionaries,highest,danish
EDU_udd_3781,EDU,udd,3781,"Amu.træ, produktion af møbler, orgler, døre, vinduer mv.",pt_dictionaries,highest,danish
EDU_udd_3782,EDU,udd,3782,"Amu.adm, administration og assistance tandklinikken",pt_dictionaries,highest,danish
EDU_udd_3783,EDU,udd,3783,"Amu.ind-met, støberi- og metalskrotningsindustri",pt_dictionaries,highest,danish
EDU_udd_3784,EDU,udd,3784,"Amu.ind, postale produkter og processer",pt_dictionaries,highest,danish
EDU_udd_3785,EDU,udd,3785,Kloakmester,pt_dictionaries,highest,danish
EDU_udd_3786,EDU,udd,3786,"Amu.met, cykel-, knallert- og motorcykeltekniske område",pt_dictionaries,highest,danish
EDU_udd_3787,EDU,udd,3787,"Amu.met, udvikling og produktion til digitale medier",pt_dictionaries,highest,danish
EDU_udd_3788,EDU,udd,3788,"Amu.ind, operatøropgaver i el-forsyning",pt_dictionaries,highest,danish
EDU_udd_3789,EDU,udd,3789,"Amu.met, teater-, udstillings- og eventområdet",pt_dictionaries,highest,danish
EDU_udd_3790,EDU,udd,3790,"Landbrug, overbygningsuddannelse",pt_dictionaries,highest,danish
EDU_udd_3791,EDU,udd,3791,"Amu.ind, betjening af industrirobotter for operatører",pt_dictionaries,highest,danish
EDU_udd_3792,EDU,udd,3792,"Amu.ind, arbejdets organisering ved produktion i industrien",pt_dictionaries,highest,danish
EDU_udd_3793,EDU,udd,3793,"Amu.srv, teltmontage",pt_dictionaries,highest,danish
EDU_udd_3794,EDU,udd,3794,"Amu.rustfri, arbejde i den rustfrie stålindustri",pt_dictionaries,highest,danish
EDU_udd_3795,EDU,udd,3795,"Amu.ind, overfladebehandling",pt_dictionaries,highest,danish
EDU_udd_3796,EDU,udd,3796,"Amu ind, produktion af elektronikprodukter",pt_dictionaries,highest,danish
EDU_udd_3797,EDU,udd,3797,"Amu.srv, teltmontage",pt_dictionaries,highest,danish
EDU_udd_3798,EDU,udd,3798,"Amu.adm, instruktion og adm. funktioner i træning og sport",pt_dictionaries,highest,danish
EDU_udd_3799,EDU,udd,3799,"Amu.mej, skov- og naturforvaltning og naturformidling",pt_dictionaries,highest,danish
EDU_udd_380,EDU,udd,380,"Jordbrug/fiskeri, ivu (eud)",pt_dictionaries,highest,danish
EDU_udd_3800,EDU,udd,3800,Financial controller,pt_dictionaries,highest,danish
EDU_udd_3801,EDU,udd,3801,Akademiuddannelse i skatter og afgifter,pt_dictionaries,highest,danish
EDU_udd_3802,EDU,udd,3802,Akademiuddannelse i socialt arbejde,pt_dictionaries,highest,danish
EDU_udd_3803,EDU,udd,3803,Akademiuddannelse i beskæftigelse,pt_dictionaries,highest,danish
EDU_udd_3804,EDU,udd,3804,Akademiuddannelse i tolkning,pt_dictionaries,highest,danish
EDU_udd_3805,EDU,udd,3805,"Amu.soc, audiologiske og neurofysiologiske område",pt_dictionaries,highest,danish
EDU_udd_3806,EDU,udd,3806,Akademiuddannelse i international salg og markedsføring,pt_dictionaries,highest,danish
EDU_udd_3807,EDU,udd,3807,Akademiuddannelse i energiteknologi,pt_dictionaries,highest,danish
EDU_udd_3808,EDU,udd,3808,Amu.adm. produktion af kommunikations- og medieprodukter,pt_dictionaries,highest,danish
EDU_udd_3810,EDU,udd,3810,Merkonom,pt_dictionaries,highest,danish
EDU_udd_3811,EDU,udd,3811,"Naturvidenskab una, bach. (RUC)",pt_dictionaries,highest,danish
EDU_udd_3812,EDU,udd,3812,"Natural Sciences, bach. (RUC)",pt_dictionaries,highest,danish
EDU_udd_3813,EDU,udd,3813,"Humanistisk una, bach. (RUC)",pt_dictionaries,highest,danish
EDU_udd_3814,EDU,udd,3814,"Global Humanities, bach. (RUC)",pt_dictionaries,highest,danish
EDU_udd_3815,EDU,udd,3815,"Samfundsvidenskab una, bach. (RUC)",pt_dictionaries,highest,danish
EDU_udd_3816,EDU,udd,3816,"Social Sciences, bach. (RUC)",pt_dictionaries,highest,danish
EDU_udd_3835,EDU,udd,3835,Pc-bruger,pt_dictionaries,highest,danish
EDU_udd_3836,EDU,udd,3836,"Uden profil, akademiuddannelse",pt_dictionaries,highest,danish
EDU_udd_3837,EDU,udd,3837,Akademiuddannelse i kommunikation og formidling,pt_dictionaries,highest,danish
EDU_udd_3838,EDU,udd,3838,Akademiuddannelse i international salg og markedsføring,pt_dictionaries,highest,danish
EDU_udd_3839,EDU,udd,3839,Akademiuddannelse i økonomi- og ressourcestyring,pt_dictionaries,highest,danish
EDU_udd_3840,EDU,udd,3840,Akademiuddannelse i ledelse,pt_dictionaries,highest,danish
EDU_udd_3841,EDU,udd,3841,"Akademiuddannelse i proces-, laboratorie- og fødevareteknologi",pt_dictionaries,highest,danish
EDU_udd_3842,EDU,udd,3842,"Akademiuddannelse i innovation, produkt og produktion",pt_dictionaries,highest,danish
EDU_udd_3843,EDU,udd,3843,Akademiuddannelse i finansiel rådgivning,pt_dictionaries,highest,danish
EDU_udd_3844,EDU,udd,3844,Akademiuddannelse i human ressource,pt_dictionaries,highest,danish
EDU_udd_3845,EDU,udd,3845,Revision,pt_dictionaries,highest,danish
EDU_udd_3846,EDU,udd,3846,Akademiuddannelse i Informationsteknologi,pt_dictionaries,highest,danish
EDU_udd_3847,EDU,udd,3847,Akademiuddannelse i international transport og logistik,pt_dictionaries,highest,danish
EDU_udd_3848,EDU,udd,3848,Akademiuddannelse i gastronomi,pt_dictionaries,highest,danish
EDU_udd_3849,EDU,udd,3849,Akademiuddannelse i offentlig forvaltning og administration,pt_dictionaries,highest,danish
EDU_udd_385,EDU,udd,385,"Transport mv., ivu (eud)",pt_dictionaries,highest,danish
EDU_udd_3850,EDU,udd,3850,Akademiuddannelse i sundhedspraksis,pt_dictionaries,highest,danish
EDU_udd_3851,EDU,udd,3851,Akademiuddannelse i ungdomspædagogik,pt_dictionaries,highest,danish
EDU_udd_3852,EDU,udd,3852,Akademiuddannelse i retail,pt_dictionaries,highest,danish
EDU_udd_3853,EDU,udd,3853,Akademiuddannelse i velfærdsteknologi i praksis,pt_dictionaries,highest,danish
EDU_udd_3855,EDU,udd,3855,Teknonom,pt_dictionaries,highest,danish
EDU_udd_3868,EDU,udd,3868,"Amu bai, planlægning, styring og samarbejde i bygge & anlæg",pt_dictionaries,highest,danish
EDU_udd_3869,EDU,udd,3869,"Amu.lev, slagtning, forædling og salg af kød og convenience",pt_dictionaries,highest,danish
EDU_udd_3870,EDU,udd,3870,Tilsynstekniker,pt_dictionaries,highest,danish
EDU_udd_3871,EDU,udd,3871,"Amu.trp, personbefordring med bybus og rutebil",pt_dictionaries,highest,danish
EDU_udd_3872,EDU,udd,3872,Værkstedsfunktionær,pt_dictionaries,highest,danish
EDU_udd_3873,EDU,udd,3873,"Amu.trp, personbefordring med letbane",pt_dictionaries,highest,danish
EDU_udd_3874,EDU,udd,3874,"Amu. trp, personbefordring med metro og letbane",pt_dictionaries,highest,danish
EDU_udd_3875,EDU,udd,3875,Akademiøkonom una,pt_dictionaries,highest,danish
EDU_udd_3876,EDU,udd,3876,"Særskilte moduler, akademiuddannelse",pt_dictionaries,highest,danish
EDU_udd_3877,EDU,udd,3877,Akademiuddannelse i naturvejledning,pt_dictionaries,highest,danish
EDU_udd_3878,EDU,udd,3878,Akademiuddannelse i bæredygtighed og grøn omstilling,pt_dictionaries,highest,danish
EDU_udd_3880,EDU,udd,3880,Arbejdsstudietekniker,pt_dictionaries,highest,danish
EDU_udd_3881,EDU,udd,3881,"Amu.mej, landbrugdsproduktionen",pt_dictionaries,highest,danish
EDU_udd_3882,EDU,udd,3882,"Amu.ind-met, svejsning, skæring og maritim produktion i metal",pt_dictionaries,highest,danish
EDU_udd_3883,EDU,udd,3883,"Amu.trp, personbefordring med mindre køretøjer",pt_dictionaries,highest,danish
EDU_udd_3884,EDU,udd,3884,"Amu.eli, vvs-installationer og vedvarende energiløsninger",pt_dictionaries,highest,danish
EDU_udd_3885,EDU,udd,3885,"Landmand, efteruddannelse",pt_dictionaries,highest,danish
EDU_udd_3886,EDU,udd,3886,"Amu.ind, belysningsanlæg",pt_dictionaries,highest,danish
EDU_udd_3887,EDU,udd,3887,"Amu.eli, bygningers el-installationer",pt_dictionaries,highest,danish
EDU_udd_3888,EDU,udd,3888,"Amu.eli, vedvarende energi- og forsyningsanlæg - el",pt_dictionaries,highest,danish
EDU_udd_3889,EDU,udd,3889,"Amu.mej, etablering og pleje af golf- og idrætsbaner (ude)",pt_dictionaries,highest,danish
EDU_udd_390,EDU,udd,390,"Social/sundhed, ivu (eud)",pt_dictionaries,highest,danish
EDU_udd_3910,EDU,udd,3910,Merkantile grundfag,pt_dictionaries,highest,danish
EDU_udd_3915,EDU,udd,3915,Merkantile område- og specialefag,pt_dictionaries,highest,danish
EDU_udd_3920,EDU,udd,3920,Tekniske grundfag,pt_dictionaries,highest,danish
EDU_udd_3925,EDU,udd,3925,Tekniske område- og specialefag,pt_dictionaries,highest,danish
EDU_udd_3930,EDU,udd,3930,Korte kurser ved erhvervsskoler,pt_dictionaries,highest,danish
EDU_udd_3935,EDU,udd,3935,"Ledere af håndværksvirksomhed, kursus",pt_dictionaries,highest,danish
EDU_udd_3939,EDU,udd,3939,Iværksætteruddannelse,pt_dictionaries,highest,danish
EDU_udd_3940,EDU,udd,3940,Særligt tilrettelagte forløb ved erhvervsskoler,pt_dictionaries,highest,danish
EDU_udd_3941,EDU,udd,3941,"Erhvervsuddannelser, fagspecifikke kurser",pt_dictionaries,highest,danish
EDU_udd_3942,EDU,udd,3942,Tx-enkeltfag,pt_dictionaries,highest,danish
EDU_udd_3943,EDU,udd,3943,"Mellemlange videregående uddannelser, fagspecifikke kurser",pt_dictionaries,highest,danish
EDU_udd_3944,EDU,udd,3944,"Lange videregående uddannelser, korte kurser",pt_dictionaries,highest,danish
EDU_udd_3945,EDU,udd,3945,"Maler, videreuddannelse",pt_dictionaries,highest,danish
EDU_udd_3950,EDU,udd,3950,Videregående tekniker,pt_dictionaries,highest,danish
EDU_udd_3955,EDU,udd,3955,Tf-kursus,pt_dictionaries,highest,danish
EDU_udd_3960,EDU,udd,3960,"Sektoroverskridende, åben uddannelse",pt_dictionaries,highest,danish
EDU_udd_3961,EDU,udd,3961,Indledende kurser til VVU,pt_dictionaries,highest,danish
EDU_udd_3965,EDU,udd,3965,Blomsterbinder,pt_dictionaries,highest,danish
EDU_udd_3970,EDU,udd,3970,"Service og oplevelser, akademiuddannelse",pt_dictionaries,highest,danish
EDU_udd_3972,EDU,udd,3972,Akademiuddannelse i kvalitet og måleteknologi,pt_dictionaries,highest,danish
EDU_udd_400,EDU,udd,400,"Kort videregående uddannelse una, ivu (KVU)",pt_dictionaries,highest,danish
EDU_udd_4000,EDU,udd,4000,Markedsøkonom,pt_dictionaries,highest,danish
EDU_udd_4001,EDU,udd,4001,"Handelseksamen, almen linie",pt_dictionaries,highest,danish
EDU_udd_4002,EDU,udd,4002,"Handelseksamen, sproglig linie",pt_dictionaries,highest,danish
EDU_udd_4003,EDU,udd,4003,"Handelseksamen, regnskabslinie",pt_dictionaries,highest,danish
EDU_udd_4004,EDU,udd,4004,"Handelseksamen, butikslinie",pt_dictionaries,highest,danish
EDU_udd_4005,EDU,udd,4005,Akademiøkonom i indkøb og import,pt_dictionaries,highest,danish
EDU_udd_4006,EDU,udd,4006,Akademiøkonom i logistik og transport,pt_dictionaries,highest,danish
EDU_udd_4007,EDU,udd,4007,"Hhx, 2-årig (gl. ordn.)",pt_dictionaries,highest,danish
EDU_udd_4008,EDU,udd,4008,"Hhx, 1-årig",pt_dictionaries,highest,danish
EDU_udd_4009,EDU,udd,4009,Systemprogrammør,pt_dictionaries,highest,danish
EDU_udd_4010,EDU,udd,4010,Edb-assistent,pt_dictionaries,highest,danish
EDU_udd_4011,EDU,udd,4011,Akademiøkonom i international handel,pt_dictionaries,highest,danish
EDU_udd_4012,EDU,udd,4012,Akademiøkonom i international markedsføring,pt_dictionaries,highest,danish
EDU_udd_4013,EDU,udd,4013,Mikroinstruktør,pt_dictionaries,highest,danish
EDU_udd_4014,EDU,udd,4014,Datamatiker,pt_dictionaries,highest,danish
EDU_udd_4015,EDU,udd,4015,Eksportkonsulent,pt_dictionaries,highest,danish
EDU_udd_4016,EDU,udd,4016,Hotel- og rejselivstekniker,pt_dictionaries,highest,danish
EDU_udd_4019,EDU,udd,4019,Eksporttekniker,pt_dictionaries,highest,danish
EDU_udd_4020,EDU,udd,4020,Akademiøkonom i transport,pt_dictionaries,highest,danish
EDU_udd_4021,EDU,udd,4021,Akademiøkonom i afsætning,pt_dictionaries,highest,danish
EDU_udd_4022,EDU,udd,4022,Akademiøkonom i eksport,pt_dictionaries,highest,danish
EDU_udd_4023,EDU,udd,4023,Akademiøkonom i indenlandsk afsætning,pt_dictionaries,highest,danish
EDU_udd_4024,EDU,udd,4024,Akademiøkonom i detailhandel,pt_dictionaries,highest,danish
EDU_udd_4025,EDU,udd,4025,Akademiøkonom i udenrigshandel,pt_dictionaries,highest,danish
EDU_udd_4026,EDU,udd,4026,Akademiøkonom i markedsføring og service,pt_dictionaries,highest,danish
EDU_udd_4027,EDU,udd,4027,Akademiøkonom i økonomi og informatik,pt_dictionaries,highest,danish
EDU_udd_4028,EDU,udd,4028,"Akademiøkonon i service, hotel og turisme",pt_dictionaries,highest,danish
EDU_udd_4030,EDU,udd,4030,"Labratorie-, kemo- og miljøtekniker",pt_dictionaries,highest,danish
EDU_udd_4031,EDU,udd,4031,"Htx, 2-årig (gl. ordn.)",pt_dictionaries,highest,danish
EDU_udd_4036,EDU,udd,4036,Laborant,pt_dictionaries,highest,danish
EDU_udd_4037,EDU,udd,4037,Produktudvikler,pt_dictionaries,highest,danish
EDU_udd_4038,EDU,udd,4038,Trikotageassistent,pt_dictionaries,highest,danish
EDU_udd_4039,EDU,udd,4039,Tekstilassistent,pt_dictionaries,highest,danish
EDU_udd_4042,EDU,udd,4042,Datamatiker,pt_dictionaries,highest,danish
EDU_udd_4043,EDU,udd,4043,Computer Science,pt_dictionaries,highest,danish
EDU_udd_4044,EDU,udd,4044,Farveriassistent,pt_dictionaries,highest,danish
EDU_udd_4045,EDU,udd,4045,Teknisk tegner,pt_dictionaries,highest,danish
EDU_udd_4046,EDU,udd,4046,Laborant,pt_dictionaries,highest,danish
EDU_udd_4047,EDU,udd,4047,Chemical and Biotechnical Science,pt_dictionaries,highest,danish
EDU_udd_4048,EDU,udd,4048,"Computerteknologi, bach.",pt_dictionaries,highest,danish
EDU_udd_4051,EDU,udd,4051,"Amu.met, cykel-, knallert- og motorcykeltekniske område",pt_dictionaries,highest,danish
EDU_udd_4052,EDU,udd,4052,Levnedsmiddeltekniker,pt_dictionaries,highest,danish
EDU_udd_4053,EDU,udd,4053,Konfektionsassistent,pt_dictionaries,highest,danish
EDU_udd_4061,EDU,udd,4061,Bygningskonstruktør,pt_dictionaries,highest,danish
EDU_udd_4063,EDU,udd,4063,Gastekniker,pt_dictionaries,highest,danish
EDU_udd_4064,EDU,udd,4064,Elektroniktekniker,pt_dictionaries,highest,danish
EDU_udd_4065,EDU,udd,4065,Maskintekniker,pt_dictionaries,highest,danish
EDU_udd_4069,EDU,udd,4069,Vvs-tekniker,pt_dictionaries,highest,danish
EDU_udd_4075,EDU,udd,4075,"Kunsthåndværk, guld- og sølvformgivning",pt_dictionaries,highest,danish
EDU_udd_4080,EDU,udd,4080,Maskinist,pt_dictionaries,highest,danish
EDU_udd_4082,EDU,udd,4082,Maskinmester (gl.ordning),pt_dictionaries,highest,danish
EDU_udd_4083,EDU,udd,4083,"Maskinmester, udvidet",pt_dictionaries,highest,danish
EDU_udd_4084,EDU,udd,4084,Grafonom i teknik og økonomi,pt_dictionaries,highest,danish
EDU_udd_4085,EDU,udd,4085,Grafonom i kommunikation,pt_dictionaries,highest,danish
EDU_udd_4088,EDU,udd,4088,"Crafts in Glass and Ceramics, prof.bach.",pt_dictionaries,highest,danish
EDU_udd_4089,EDU,udd,4089,Byggekoordinator,pt_dictionaries,highest,danish
EDU_udd_4090,EDU,udd,4090,Vildtforvalter,pt_dictionaries,highest,danish
EDU_udd_4091,EDU,udd,4091,Trætekniker,pt_dictionaries,highest,danish
EDU_udd_4092,EDU,udd,4092,Kort- og landmålingstekniker,pt_dictionaries,highest,danish
EDU_udd_4093,EDU,udd,4093,"Skov- og landskabsingeniør, prof.bach.",pt_dictionaries,highest,danish
EDU_udd_4094,EDU,udd,4094,Herregårdsskytte,pt_dictionaries,highest,danish
EDU_udd_4095,EDU,udd,4095,"Konfektionsassistent, tekstil",pt_dictionaries,highest,danish
EDU_udd_4096,EDU,udd,4096,Kvalitets- og måletekniker,pt_dictionaries,highest,danish
EDU_udd_4097,EDU,udd,4097,Miljøtekniker,pt_dictionaries,highest,danish
EDU_udd_4098,EDU,udd,4098,Levnedsmiddelassistent,pt_dictionaries,highest,danish
EDU_udd_4102,EDU,udd,4102,"Skibsteknik og Marin konstruktion, prof.bach",pt_dictionaries,highest,danish
EDU_udd_4103,EDU,udd,4103,Støberitekniker,pt_dictionaries,highest,danish
EDU_udd_4104,EDU,udd,4104,Former,pt_dictionaries,highest,danish
EDU_udd_4105,EDU,udd,4105,Smed,pt_dictionaries,highest,danish
EDU_udd_4106,EDU,udd,4106,Maskinuddannelse,pt_dictionaries,highest,danish
EDU_udd_4107,EDU,udd,4107,Værktøjsuddannelsen,pt_dictionaries,highest,danish
EDU_udd_4108,EDU,udd,4108,Finmekaniker,pt_dictionaries,highest,danish
EDU_udd_4109,EDU,udd,4109,Industriteknikeruddannelsen,pt_dictionaries,highest,danish
EDU_udd_4110,EDU,udd,4110,Elektronik- og svagstrømsuddannelsen,pt_dictionaries,highest,danish
EDU_udd_4111,EDU,udd,4111,Automatik- og procesuddannelsen,pt_dictionaries,highest,danish
EDU_udd_4112,EDU,udd,4112,Elektriker,pt_dictionaries,highest,danish
EDU_udd_4113,EDU,udd,4113,Mekaniker,pt_dictionaries,highest,danish
EDU_udd_4114,EDU,udd,4114,Entreprenør- og landbrugsmaskinuddannelsen,pt_dictionaries,highest,danish
EDU_udd_4115,EDU,udd,4115,Cykel- og motorcykelmekaniker,pt_dictionaries,highest,danish
EDU_udd_4116,EDU,udd,4116,Guld- og sølvsmedeuddannelsen,pt_dictionaries,highest,danish
EDU_udd_4117,EDU,udd,4117,Metalsmed,pt_dictionaries,highest,danish
EDU_udd_4118,EDU,udd,4118,Skibstømrer,pt_dictionaries,highest,danish
EDU_udd_4119,EDU,udd,4119,Bogbinder,pt_dictionaries,highest,danish
EDU_udd_4120,EDU,udd,4120,"Jern og metal, basisår",pt_dictionaries,highest,danish
EDU_udd_4121,EDU,udd,4121,Industriel reparatør,pt_dictionaries,highest,danish
EDU_udd_4122,EDU,udd,4122,Ædelstensfatter,pt_dictionaries,highest,danish
EDU_udd_4123,EDU,udd,4123,Ædelmetalstøber,pt_dictionaries,highest,danish
EDU_udd_4124,EDU,udd,4124,"Sundhed, omsorg og pædagogik, individuel eud",pt_dictionaries,highest,danish
EDU_udd_4125,EDU,udd,4125,Personvognsmekaniker,pt_dictionaries,highest,danish
EDU_udd_4126,EDU,udd,4126,Industrisvejser,pt_dictionaries,highest,danish
EDU_udd_4134,EDU,udd,4134,Akademiuddannelse i Ernæring,pt_dictionaries,highest,danish
EDU_udd_4135,EDU,udd,4135,Produktør,pt_dictionaries,highest,danish
EDU_udd_4136,EDU,udd,4136,Snedkeruddannelsen,pt_dictionaries,highest,danish
EDU_udd_4137,EDU,udd,4137,Maskinsnedker,pt_dictionaries,highest,danish
EDU_udd_4138,EDU,udd,4138,Plastmager og procesoperatør,pt_dictionaries,highest,danish
EDU_udd_4139,EDU,udd,4139,Pottemager,pt_dictionaries,highest,danish
