code,prefix,database,value,description,description_da,description_en,source,confidence,language,parent_code,hierarchy_level
EDU_audd_8326,EDU,audd,8326,"Architecture, cand.polyt.","Architecture, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5441,EDU,audd,5441,Lærer fra Den frie Lærerskole,Lærer fra Den frie Lærerskole,,CSV:EDU_audd,medium,danish,,
EDU_audd_5714,EDU,audd,5714,"Business Administration and Service Management, bach.","Business Administration and Service Management, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3282,EDU,audd,3282,"Dagtilbudspædagogik, prof.bach.","Dagtilbudspædagogik, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_2018,EDU,audd,2018,Erhvervsfisker,Erhvervsfisker,,CSV:EDU_audd,medium,danish,,
EDU_audd_4241,EDU,audd,4241,Skibsmontør,Skibsmontør,,CSV:EDU_audd,medium,danish,,
EDU_audd_4251,EDU,audd,4251,Klejnsmed,Klejnsmed,,CSV:EDU_audd,medium,danish,,
EDU_audd_4286,EDU,audd,4286,Vvs-montør,Vvs-montør,,CSV:EDU_audd,medium,danish,,
EDU_audd_7934,EDU,audd,7934,"Kemi-miljø, ing.bach.","Kemi-miljø, ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3140,EDU,audd,3140,"Applied Chemistry, cand.polyt.","Applied Chemistry, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5175,EDU,audd,5175,"Jordemoder, prof.bach.","Jordemoder, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5494,EDU,audd,5494,"Design og business (overbygning), prof.bach.","Design og business (overbygning), prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4235,EDU,audd,4235,Automekaniker,Automekaniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_4668,EDU,audd,4668,Godschauffør,Godschauffør,,CSV:EDU_audd,medium,danish,,
EDU_audd_5159,EDU,audd,5159,"Bioanalytiker, prof.bach.","Bioanalytiker, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4193,EDU,audd,4193,Finansuddannelsen,Finansuddannelsen,,CSV:EDU_audd,medium,danish,,
EDU_audd_7589,EDU,audd,7589,"Erhvervsøkonomi og jura, cand.merc.jur.","Erhvervsøkonomi og jura, cand.merc.jur.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4262,EDU,audd,4262,Entreprenørmaskinmekaniker,Entreprenørmaskinmekaniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_6355,EDU,audd,6355,"Kommunikationsdesign, bach.","Kommunikationsdesign, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5056,EDU,audd,5056,"Designer kommunikation, cand.design","Designer kommunikation, cand.design",,CSV:EDU_audd,medium,danish,,
EDU_audd_7421,EDU,audd,7421,"Dansk, bach.","Dansk, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7479,EDU,audd,7479,"Retorik, cand.mag.","Retorik, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3082,EDU,audd,3082,"Politik og Administration, cand.scient.adm.","Politik og Administration, cand.scient.adm.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4242,EDU,audd,4242,Automatiktekniker,Automatiktekniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_4284,EDU,audd,4284,Blikkenslager og vvs,Blikkenslager og vvs,,CSV:EDU_audd,medium,danish,,
EDU_audd_4919,EDU,audd,4919,"Detail, kolonial","Detail, kolonial",,CSV:EDU_audd,medium,danish,,
EDU_audd_4218,EDU,audd,4218,IT-supporter,IT-supporter,,CSV:EDU_audd,medium,danish,,
EDU_audd_4014,EDU,audd,4014,Datamatiker,Datamatiker,,CSV:EDU_audd,medium,danish,,
EDU_audd_3447,EDU,audd,3447,"Idræt/Idræt og sundhed, bach.","Idræt/Idræt og sundhed, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3482,EDU,audd,3482,"Idræt/Idræt og sundhed, cand.scient.","Idræt/Idræt og sundhed, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4440,EDU,audd,4440,Bager,Bager,,CSV:EDU_audd,medium,danish,,
EDU_audd_3436,EDU,audd,3436,"Økonomi, bach.","Økonomi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7065,EDU,audd,7065,"Økonomi, cand.oecon.","Økonomi, cand.oecon.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3423,EDU,audd,3423,"HA(jur.) erhvervsøkonomi-jura, bach.","HA(jur.) erhvervsøkonomi-jura, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6470,EDU,audd,6470,"Erhvervsøkonomi og jura, cand.merc.jur.","Erhvervsøkonomi og jura, cand.merc.jur.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7939,EDU,audd,7939,"IT-informatik, ing.bach.","IT-informatik, ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8339,EDU,audd,8339,"IT-informatik, civilingeniør","IT-informatik, civilingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_4965,EDU,audd,4965,"Handelsassistent, salg","Handelsassistent, salg",,CSV:EDU_audd,medium,danish,,
EDU_audd_4252,EDU,audd,4252,Karrosserismed,Karrosserismed,,CSV:EDU_audd,medium,danish,,
EDU_audd_5157,EDU,audd,5157,"Psykomotorik, prof.bach.","Psykomotorik, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4301,EDU,audd,4301,Industrioperatør (skibsmontør),Industrioperatør (skibsmontør),,CSV:EDU_audd,medium,danish,,
EDU_audd_5666,EDU,audd,5666,"HA(mat.) erhvervsøkonomi-matematik, bach.","HA(mat.) erhvervsøkonomi-matematik, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5713,EDU,audd,5713,"International Business, bach.","International Business, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5715,EDU,audd,5715,"Event management og økonomi, prof.bach.","Event management og økonomi, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4456,EDU,audd,4456,Webudvikler,Webudvikler,,CSV:EDU_audd,medium,danish,,
EDU_audd_4461,EDU,audd,4461,Fotograf,Fotograf,,CSV:EDU_audd,medium,danish,,
EDU_audd_5405,EDU,audd,5405,"Global Business Engineering, ing.prof.bach.","Global Business Engineering, ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4782,EDU,audd,4782,Pædagogisk assistentuddannelse (eud),Pædagogisk assistentuddannelse (eud),,CSV:EDU_audd,medium,danish,,
EDU_audd_4334,EDU,audd,4334,Låsesmed,Låsesmed,,CSV:EDU_audd,medium,danish,,
EDU_audd_5716,EDU,audd,5716,"HA(psyk) erhvervsøkonomi-psykologi, bach.","HA(psyk) erhvervsøkonomi-psykologi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5717,EDU,audd,5717,"Erhvervsøkonomi og psykologi, cand.merc.(psyk)","Erhvervsøkonomi og psykologi, cand.merc.(psyk)",,CSV:EDU_audd,medium,danish,,
EDU_audd_5333,EDU,audd,5333,"Maskin, ing.prof.bach.","Maskin, ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5243,EDU,audd,5243,"Mechanical engineering, civilingeniør 2år, cand.polyt.","Mechanical engineering, civilingeniør 2år, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5221,EDU,audd,5221,"Maskinmester - maskinteknisk ledelse og drift, prof.bach.","Maskinmester - maskinteknisk ledelse og drift, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8075,EDU,audd,8075,"Produkt- og designpsykologi, ingeniør bach.","Produkt- og designpsykologi, ingeniør bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8175,EDU,audd,8175,"Produkt og designpsykologi, cand.polyt.","Produkt og designpsykologi, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4250,EDU,audd,4250,Elektronikfagtekniker,Elektronikfagtekniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_6930,EDU,audd,6930,"Business Administration and Leadership, cand.merc.","Business Administration and Leadership, cand.merc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8134,EDU,audd,8134,"Softwareudvikling, bach.","Softwareudvikling, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5657,EDU,audd,5657,"Erhvervsøkonomi og informationsteknologi, cand.merc.(it)","Erhvervsøkonomi og informationsteknologi, cand.merc.(it)",,CSV:EDU_audd,medium,danish,,
EDU_audd_820,EDU,audd,820,Trafikflyver (privat udd.),Trafikflyver (privat udd.),,CSV:EDU_audd,medium,danish,,
EDU_audd_5589,EDU,audd,5589,"Multicultural Communication in Organisations, cand.ling.merc.","Multicultural Communication in Organisations, cand.ling.merc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7412,EDU,audd,7412,"Fransk sprog, litteratur og kultur, bach.","Fransk sprog, litteratur og kultur, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7472,EDU,audd,7472,"Fransk sprog, litteratur og kultur, cand.mag.","Fransk sprog, litteratur og kultur, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4717,EDU,audd,4717,Service,Service,,CSV:EDU_audd,medium,danish,,
EDU_audd_5347,EDU,audd,5347,"Bæredygtig energiteknik, ing.prof.bach.","Bæredygtig energiteknik, ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8347,EDU,audd,8347,"Oil and Gas Technology, cand.polyt.","Oil and Gas Technology, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7447,EDU,audd,7447,"Biologi, bach.","Biologi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7175,EDU,audd,7175,"Human Biology, cand.scient.","Human Biology, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5788,EDU,audd,5788,"Management of Creative Business Processes, cand.soc.","Management of Creative Business Processes, cand.soc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4811,EDU,audd,4811,"Revision, cand.merc.aud.","Revision, cand.merc.aud.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7544,EDU,audd,7544,"Jura, bach.","Jura, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7457,EDU,audd,7457,"Jura, cand.jur.","Jura, cand.jur.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4925,EDU,audd,4925,"Detail, sko og læder","Detail, sko og læder",,CSV:EDU_audd,medium,danish,,
EDU_audd_4690,EDU,audd,4690,"Dyrepasser, heste","Dyrepasser, heste",,CSV:EDU_audd,medium,danish,,
EDU_audd_3077,EDU,audd,3077,"Erhvervsøkonomi-virksomhedskommunikation, cand.merc.(kom)","Erhvervsøkonomi-virksomhedskommunikation, cand.merc.(kom)",,CSV:EDU_audd,medium,danish,,
EDU_audd_4036,EDU,audd,4036,Laborant,Laborant,,CSV:EDU_audd,medium,danish,,
EDU_audd_4656,EDU,audd,4656,Lager- og transportoperatør,Lager- og transportoperatør,,CSV:EDU_audd,medium,danish,,
EDU_audd_7575,EDU,audd,7575,"Jura, cand.jur.","Jura, cand.jur.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8081,EDU,audd,8081,"Computer Science, cand.scient.","Computer Science, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3186,EDU,audd,3186,"Skole-og fritidspædagogik, prof.bach.","Skole-og fritidspædagogik, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8420,EDU,audd,8420,"Naturressourcer, bach.","Naturressourcer, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8234,EDU,audd,8234,"Nature Management, cand.scient.","Nature Management, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5199,EDU,audd,5199,Fængselsbetjent,Fængselsbetjent,,CSV:EDU_audd,medium,danish,,
EDU_audd_3249,EDU,audd,3249,Elektriker 2,Elektriker 2,,CSV:EDU_audd,medium,danish,,
EDU_audd_7739,EDU,audd,7739,"Techno-Anthropology, cand.scient.","Techno-Anthropology, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7441,EDU,audd,7441,"Farmaci, bach.","Farmaci, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7495,EDU,audd,7495,"Farmaci, cand.pharm.","Farmaci, cand.pharm.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8404,EDU,audd,8404,"Miljø- og fødevareøkonomi, bach.","Miljø- og fødevareøkonomi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5404,EDU,audd,5404,"Agricultural Economics, cand.oecon.agro.","Agricultural Economics, cand.oecon.agro.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7542,EDU,audd,7542,"Religion studier/Religionsvidenskab, bach.","Religion studier/Religionsvidenskab, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4279,EDU,audd,4279,Bygningssnedker,Bygningssnedker,,CSV:EDU_audd,medium,danish,,
EDU_audd_8322,EDU,audd,8322,"Urban Design, cand.polyt.","Urban Design, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3409,EDU,audd,3409,"Produktion (Produktionsteknik), ing.prof.bach.","Produktion (Produktionsteknik), ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3331,EDU,audd,3331,"Operations Management, civilingeniør cand.polyt","Operations Management, civilingeniør cand.polyt",,CSV:EDU_audd,medium,danish,,
EDU_audd_7529,EDU,audd,7529,"Antropologi, bach.","Antropologi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7405,EDU,audd,7405,"Statskundskab, bach.","Statskundskab, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7459,EDU,audd,7459,"Statskundskab, cand.scient.pol.","Statskundskab, cand.scient.pol.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8362,EDU,audd,8362,"Ledelse og informatik i byggeriet, cand.scient.tech.","Ledelse og informatik i byggeriet, cand.scient.tech.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4255,EDU,audd,4255,Cykelmekaniker,Cykelmekaniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_5162,EDU,audd,5162,"IT-teknolog, netværksteknologi","IT-teknolog, netværksteknologi",,CSV:EDU_audd,medium,danish,,
EDU_audd_3277,EDU,audd,3277,"E-handel (overbygning), prof.bach.","E-handel (overbygning), prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7514,EDU,audd,7514,"Statskundskab, bach.","Statskundskab, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7576,EDU,audd,7576,"Statskundskab, cand.scient.pol.","Statskundskab, cand.scient.pol.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3301,EDU,audd,3301,Væksthusgartner,Væksthusgartner,,CSV:EDU_audd,medium,danish,,
EDU_audd_7651,EDU,audd,7651,"HA almen erhvervsøkonomi, bach.","HA almen erhvervsøkonomi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7717,EDU,audd,7717,"Revision, cand.merc.aud.","Revision, cand.merc.aud.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4983,EDU,audd,4983,"Kontor, regnskab og revision","Kontor, regnskab og revision",,CSV:EDU_audd,medium,danish,,
EDU_audd_5992,EDU,audd,5992,"International marketing erhvervssproglig, bach.","International marketing erhvervssproglig, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7596,EDU,audd,7596,"Retorik, cand.mag.","Retorik, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7431,EDU,audd,7431,"Økonomi, bach.","Økonomi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_825,EDU,audd,825,Beklædningsdesigner-modelkonstruktør (privat udd.),Beklædningsdesigner-modelkonstruktør (privat udd.),,CSV:EDU_audd,medium,danish,,
EDU_audd_7455,EDU,audd,7455,"Økonomi, cand.oecon.","Økonomi, cand.oecon.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4990,EDU,audd,4990,Lægesekretær,Lægesekretær,,CSV:EDU_audd,medium,danish,,
EDU_audd_8000,EDU,audd,8000,"Naturvidenskab, ph.d.","Naturvidenskab, ph.d.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4963,EDU,audd,4963,Logistikassistent,Logistikassistent,,CSV:EDU_audd,medium,danish,,
EDU_audd_6509,EDU,audd,6509,"Humanistisk-teknologisk una, bach.","Humanistisk-teknologisk una, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7718,EDU,audd,7718,"Medialogy, cand.scient.","Medialogy, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7437,EDU,audd,7437,"Folkesundhedsvidenskab, bach.","Folkesundhedsvidenskab, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7464,EDU,audd,7464,"Folkesundhedsvidenskab, cand.scient.san.publ.","Folkesundhedsvidenskab, cand.scient.san.publ.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4296,EDU,audd,4296,"Elektriker, styrings- og reguleringsteknik","Elektriker, styrings- og reguleringsteknik",,CSV:EDU_audd,medium,danish,,
EDU_audd_3416,EDU,audd,3416,"HA almen erhvervsøkonomi, bach.","HA almen erhvervsøkonomi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3449,EDU,audd,3449,"Erhvervsøkonomi, cand.merc.","Erhvervsøkonomi, cand.merc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4041,EDU,audd,4041,"Maskinmester u. maritimt valgfag (ledelse-drift), prof.bach.","Maskinmester u. maritimt valgfag (ledelse-drift), prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7517,EDU,audd,7517,"HA almen erhvervsøkonomi, bach.","HA almen erhvervsøkonomi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7571,EDU,audd,7571,"Economics and Business Administration, cand.merc.","Economics and Business Administration, cand.merc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5034,EDU,audd,5034,Stærkstrømsinstallatør,Stærkstrømsinstallatør,,CSV:EDU_audd,medium,danish,,
EDU_audd_4246,EDU,audd,4246,Motorcykelmekaniker,Motorcykelmekaniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_5184,EDU,audd,5184,Skibsmaskinist,Skibsmaskinist,,CSV:EDU_audd,medium,danish,,
EDU_audd_4670,EDU,audd,4670,Sikkerhedsvagt,Sikkerhedsvagt,,CSV:EDU_audd,medium,danish,,
EDU_audd_4369,EDU,audd,4369,Byggemontagetekniker,Byggemontagetekniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_5021,EDU,audd,5021,Politikadet,Politikadet,,CSV:EDU_audd,medium,danish,,
EDU_audd_7674,EDU,audd,7674,"Jura, bach.","Jura, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7704,EDU,audd,7704,"Jura, cand.jur.","Jura, cand.jur.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8132,EDU,audd,8132,"Naturvidenskab una, bach.","Naturvidenskab una, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6127,EDU,audd,6127,"Medicinalbiologi, kombination (RUC)","Medicinalbiologi, kombination (RUC)",,CSV:EDU_audd,medium,danish,,
EDU_audd_4958,EDU,audd,4958,"Engros, auto -reservedele","Engros, auto -reservedele",,CSV:EDU_audd,medium,danish,,
EDU_audd_5485,EDU,audd,5485,"Grafisk kommunikation, prof.bach.","Grafisk kommunikation, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4917,EDU,audd,4917,"Detail, guld og sølv","Detail, guld og sølv",,CSV:EDU_audd,medium,danish,,
EDU_audd_8412,EDU,audd,8412,"Husdyrvidenskab, bach.","Husdyrvidenskab, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8416,EDU,audd,8416,"Animal Science, cand.scient.","Animal Science, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5667,EDU,audd,5667,"Erhvervsøkonomi og matematik, cand.merc.(mat.)","Erhvervsøkonomi og matematik, cand.merc.(mat.)",,CSV:EDU_audd,medium,danish,,
EDU_audd_3183,EDU,audd,3183,"Stråleterapi, prof.bach.","Stråleterapi, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7446,EDU,audd,7446,"Matematik, bach.","Matematik, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_1650,EDU,audd,1650,"1. år, studenterkursus","1. år, studenterkursus",,CSV:EDU_audd,medium,danish,,
EDU_audd_7546,EDU,audd,7546,"Psykologi, bach.","Psykologi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6520,EDU,audd,6520,"Film- og medievidenskab, bach.","Film- og medievidenskab, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6721,EDU,audd,6721,"Film- og medievidenskab, cand.mag.","Film- og medievidenskab, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7539,EDU,audd,7539,"Uddannelsesvidenskab, bach.","Uddannelsesvidenskab, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7623,EDU,audd,7623,"Pædagogisk filosofi, cand.pæd.","Pædagogisk filosofi, cand.pæd.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7845,EDU,audd,7845,"Rytmisk instrument.-sang-ensemble, bach.","Rytmisk instrument.-sang-ensemble, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7861,EDU,audd,7861,"Music, cand.musicae","Music, cand.musicae",,CSV:EDU_audd,medium,danish,,
EDU_audd_7923,EDU,audd,7923,"Software engineering, ing.bach.","Software engineering, ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4557,EDU,audd,4557,"Ejendomsservicetekniker, boligservice","Ejendomsservicetekniker, boligservice",,CSV:EDU_audd,medium,danish,,
EDU_audd_4991,EDU,audd,4991,Advokatsekretær,Advokatsekretær,,CSV:EDU_audd,medium,danish,,
EDU_audd_5735,EDU,audd,5735,"Journalist, prof.bach.","Journalist, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6758,EDU,audd,6758,"Anvendt filosofi, cand.mag.","Anvendt filosofi, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7702,EDU,audd,7702,"Erhvervsøkonomi, cand.merc.","Erhvervsøkonomi, cand.merc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5685,EDU,audd,5685,"Økonomi og informationsteknologi, prof.bach.","Økonomi og informationsteknologi, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7654,EDU,audd,7654,"Kommunikation og digitale medier, bach.","Kommunikation og digitale medier, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3040,EDU,audd,3040,"Journalistik, cand.mag.","Journalistik, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5055,EDU,audd,5055,"Designer, bach.","Designer, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3244,EDU,audd,3244,Smørrebrød og catering,Smørrebrød og catering,,CSV:EDU_audd,medium,danish,,
EDU_audd_5086,EDU,audd,5086,Logistikøkonom,Logistikøkonom,,CSV:EDU_audd,medium,danish,,
EDU_audd_4368,EDU,audd,4368,"Elektriker, bygningsautomatik","Elektriker, bygningsautomatik",,CSV:EDU_audd,medium,danish,,
EDU_audd_5133,EDU,audd,5133,IT-teknolog,IT-teknolog,,CSV:EDU_audd,medium,danish,,
EDU_audd_5222,EDU,audd,5222,"Jordbrugsvirksomhed, husdyr (overbygning), prof.bach.","Jordbrugsvirksomhed, husdyr (overbygning), prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6652,EDU,audd,6652,"Sprog og internationale studier-spansk, bach.","Sprog og internationale studier-spansk, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7509,EDU,audd,7509,"Softwareteknologi, ing.prof.bach.","Softwareteknologi, ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5783,EDU,audd,5783,"International Business and Politics, bach.","International Business and Politics, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5653,EDU,audd,5653,"International business and politics, cand.merc.pol.","International business and politics, cand.merc.pol.",,CSV:EDU_audd,medium,danish,,
EDU_audd_1651,EDU,audd,1651,"2. år, studenterkursus","2. år, studenterkursus",,CSV:EDU_audd,medium,danish,,
EDU_audd_3280,EDU,audd,3280,"Sundhedsfremme, forebyggelse og formidling, prof.bach.","Sundhedsfremme, forebyggelse og formidling, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5453,EDU,audd,5453,"Human nutrition, cand.scient.","Human nutrition, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3206,EDU,audd,3206,"Computer graphic Arts, prof.bach.","Computer graphic Arts, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5410,EDU,audd,5410,"Agricultural Development, cand.scient.","Agricultural Development, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3047,EDU,audd,3047,"Engineering (Sustainable Fisheries and Aquaculture), cand.polyt.","Engineering (Sustainable Fisheries and Aquaculture), cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7109,EDU,audd,7109,"Politik og administration, bach.","Politik og administration, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4809,EDU,audd,4809,"Economics and Business Administration, cand.merc.","Economics and Business Administration, cand.merc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8100,EDU,audd,8100,"Informationsteknologi, bach.","Informationsteknologi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5489,EDU,audd,5489,"International handel og markedsføring (overbygning), prof.bach.","International handel og markedsføring (overbygning), prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4992,EDU,audd,4992,"Kontor, spedition og shipping","Kontor, spedition og shipping",,CSV:EDU_audd,medium,danish,,
EDU_audd_7920,EDU,audd,7920,"Medicin med industriel speciale, bach.","Medicin med industriel speciale, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7995,EDU,audd,7995,"Medicin med industriel specialisering, cand.scient.med.","Medicin med industriel specialisering, cand.scient.med.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7553,EDU,audd,7553,"Matematik og økonomi, bach.","Matematik og økonomi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8117,EDU,audd,8117,"Matematik-økonomi, cand.scient.oecon.","Matematik-økonomi, cand.scient.oecon.",,CSV:EDU_audd,medium,danish,,
