code,prefix,database,value,description,source,confidence,language
LAB_disco_321121,LAB,disco,321121,"Laborantarbejde, fødevareindustri",disco_codes,high,danish
LAB_disco_321122,LAB,disco,321122,"Assistentarbejde i laboratorier, fødevareindustri",disco_codes,high,danish
LAB_disco_321123,LAB,disco,321123,"Laboratorieteknikerarbejde, fødevareindustri",disco_codes,high,danish
LAB_disco_321124,LAB,disco,321124,"Andet teknikerarbejde, fødevareindustri",disco_codes,high,danish
LAB_disco_321131,LAB,disco,321131,"Bioanalytiker- og laborantarbejde, hospitaler",disco_codes,high,danish
LAB_disco_321132,LAB,disco,321132,"Assistentarbejde i laboratorier, hospitaler",disco_codes,high,danish
LAB_disco_321133,LAB,disco,321133,"Laboratorieteknikerarbejde, hospitaler",disco_codes,high,danish
LAB_disco_321134,LAB,disco,321134,"Andet teknikerarbejde, hospitaler",disco_codes,high,danish
LAB_disco_321141,LAB,disco,321141,Laborantarbejde vedr. forskning,disco_codes,high,danish
LAB_disco_321142,LAB,disco,321142,Laboratorieteknikerarbejde vedr. forskning,disco_codes,high,danish
LAB_disco_321190,LAB,disco,321190,"Teknikerarbejde inden for biologi, biokemi, farmakologi og zoologi i øvrigt",disco_codes,high,danish
LAB_disco_321200,LAB,disco,321200,Teknikerarbejde inden for landbrugs- og skovbrugsvidenskab,disco_codes,high,danish
LAB_disco_321300,LAB,disco,321300,Rådgivningsarbejde ved landbrug og skovbrug,disco_codes,high,danish
LAB_disco_322000,LAB,disco,322000,"Assistentarbejde inden for sundhedssektoren, ekskl. sygeplejearbejde",disco_codes,high,danish
LAB_disco_322100,LAB,disco,322100,"Assistentarbejde og rådgivning vedr. sundhed, fødsel, diæt og sygdomsbehandling",disco_codes,high,danish
LAB_disco_322200,LAB,disco,322200,"Assistentarbejde og rådgivning vedr. hygiejne, og miljøteknisk arbejde",disco_codes,high,danish
LAB_disco_322300,LAB,disco,322300,"Arbejde med kostforplejning og kostens sammensætning og tilberedning, fx økonomaarbejde",disco_codes,high,danish
LAB_disco_322400,LAB,disco,322400,Optikerarbejde,disco_codes,high,danish
LAB_disco_322500,LAB,disco,322500,Arbejde med tandpleje,disco_codes,high,danish
LAB_disco_322510,LAB,disco,322510,Tandklinikassistentarbejde,disco_codes,high,danish
LAB_disco_322520,LAB,disco,322520,Tandplejerarbejde,disco_codes,high,danish
LAB_disco_322600,LAB,disco,322600,"Fysioterapi, kiropraktik og andet terapeutarbejde",disco_codes,high,danish
LAB_disco_322610,LAB,disco,322610,Fysioterapeutarbejde,disco_codes,high,danish
LAB_disco_322620,LAB,disco,322620,Fodterapeutarbejde,disco_codes,high,danish
LAB_disco_322630,LAB,disco,322630,Kiropraktorarbejde,disco_codes,high,danish
LAB_disco_322640,LAB,disco,322640,Ergoterapeutarbejde,disco_codes,high,danish
LAB_disco_322700,LAB,disco,322700,Assistentarbejde hos dyrlæge,disco_codes,high,danish
LAB_disco_322800,LAB,disco,322800,Farmaceutisk assistentarbejde,disco_codes,high,danish
LAB_disco_322810,LAB,disco,322810,Apoteksassistent,disco_codes,high,danish
LAB_disco_322820,LAB,disco,322820,Apotekstekniker,disco_codes,high,danish
LAB_disco_322900,LAB,disco,322900,"Assistentarbejde inden for sundhedssektoren i øvrigt, herunder zoneterapeutarbejde",disco_codes,high,danish
LAB_disco_323000,LAB,disco,323000,Sygeplejearbejde,disco_codes,high,danish
LAB_disco_323100,LAB,disco,323100,Sygeplejearbejde,disco_codes,high,danish
LAB_disco_330000,LAB,disco,330000,Omsorgs- og pædagogisk arbejde,disco_codes,high,danish
LAB_disco_331000,LAB,disco,331000,Skoleundervisning af børn under den undervisningspligtige alder,disco_codes,high,danish
LAB_disco_332000,LAB,disco,332000,Pædagogisk arbejde med børn under den undervisningspligtige alder,disco_codes,high,danish
LAB_disco_333000,LAB,disco,333000,Omsorgs- og pædagogisk arbejde for børn og voksne i specialinstitutioner,disco_codes,high,danish
LAB_disco_334000,LAB,disco,334000,Undervisnings- og pædagogisk arbejde i øvrigt,disco_codes,high,danish
LAB_disco_334010,LAB,disco,334010,Undervisning og pædagogisk arbejde i institutioner i øvrigt,disco_codes,high,danish
LAB_disco_334020,LAB,disco,334020,Køreteknisk undervisningsarbejde o.l.,disco_codes,high,danish
LAB_disco_340000,LAB,disco,340000,"Arbejde med salg, finansiering, forretningsservice, administration m.v.",disco_codes,high,danish
LAB_disco_341000,LAB,disco,341000,Salgs- og finansieringsarbejde,disco_codes,high,danish
LAB_disco_341100,LAB,disco,341100,Kreditarbejde og omsætning af værdipapirer,disco_codes,high,danish
LAB_disco_341110,LAB,disco,341110,Kreditarbejde vedr. kreditanalyse,disco_codes,high,danish
LAB_disco_341120,LAB,disco,341120,Kreditarbejde vedr. behandling/bevilling,disco_codes,high,danish
LAB_disco_341130,LAB,disco,341130,Kreditarbejde vedr. opfølgning/rapportering,disco_codes,high,danish
LAB_disco_341140,LAB,disco,341140,Kreditarbejde vedr. nødlidende engagementer,disco_codes,high,danish
LAB_disco_341150,LAB,disco,341150,"Handel med værdipapirer, valuta og andre finansielle instrumenter",disco_codes,high,danish
LAB_disco_341160,LAB,disco,341160,"Rådgivningsarbejde vedr. omsætning af værdipapirer, valuta og andre finansielle instrumenter",disco_codes,high,danish
LAB_disco_341170,LAB,disco,341170,"Analysearbejde vedr. omsætning af værdipapirer, valuta og andre finansielle instrumenter",disco_codes,high,danish
LAB_disco_341200,LAB,disco,341200,Forsikringssalgsarbejde,disco_codes,high,danish
LAB_disco_341300,LAB,disco,341300,Køb og salg af ejendom,disco_codes,high,danish
LAB_disco_341310,LAB,disco,341310,Ejendomsmægler,disco_codes,high,danish
LAB_disco_341320,LAB,disco,341320,Ejendomshandler,disco_codes,high,danish
LAB_disco_341400,LAB,disco,341400,Arbejde vedrørende tilrettelæggelse af rejser,disco_codes,high,danish
LAB_disco_341500,LAB,disco,341500,Salgsarbejde,disco_codes,high,danish
LAB_disco_341510,LAB,disco,341510,Opsøgende salgsarbejde ekskl. detailsalg,disco_codes,high,danish
LAB_disco_341520,LAB,disco,341520,Produktsupport vedr. salg,disco_codes,high,danish
LAB_disco_341530,LAB,disco,341530,"Salg af person- og varebiler, herunder motorcykler",disco_codes,high,danish
LAB_disco_341540,LAB,disco,341540,Salg af lastbiler og andre erhvervskøretøjer,disco_codes,high,danish
LAB_disco_341590,LAB,disco,341590,Andet salgsarbejde ekskl. detailsalg,disco_codes,high,danish
LAB_disco_341600,LAB,disco,341600,Indkøbsarbejde,disco_codes,high,danish
LAB_disco_341700,LAB,disco,341700,"Vurdering, taksering og sagsbehandling af forsikringsskader",disco_codes,high,danish
LAB_disco_341710,LAB,disco,341710,Vurderings- og takseringsarbejde,disco_codes,high,danish
LAB_disco_341720,LAB,disco,341720,Forsikringsteknisk arbejde vedr. sagsbehandling af forsikringsskader,disco_codes,high,danish
LAB_disco_341900,LAB,disco,341900,Andet salgs- og finansieringsarbejde,disco_codes,high,danish
LAB_disco_341910,LAB,disco,341910,Marketingsarbejde,disco_codes,high,danish
LAB_disco_341920,LAB,disco,341920,Finansielt arbejde vedr. boligrådgivning,disco_codes,high,danish
LAB_disco_341930,LAB,disco,341930,Arbejde vedr. pensions- og investeringsrådgivning,disco_codes,high,danish
LAB_disco_341940,LAB,disco,341940,Generel finansiel og forsikringsmæssig rådgivning,disco_codes,high,danish
LAB_disco_341950,LAB,disco,341950,Forsikringsteknisk arbejde vedr. oprettelse og vedligeholdelse af forsikringspolicer,disco_codes,high,danish
LAB_disco_341990,LAB,disco,341990,Andet salgs- og finansieringsarbejde i øvrigt,disco_codes,high,danish
LAB_disco_342000,LAB,disco,342000,"Agentarbejde inden for forretningsservice og mæglerarbejde, herunder interne konsulenter",disco_codes,high,danish
LAB_disco_342100,LAB,disco,342100,Mæglerarbejde,disco_codes,high,danish
LAB_disco_342200,LAB,disco,342200,Spedition,disco_codes,high,danish
LAB_disco_342210,LAB,disco,342210,Spedition vedr. land- og lufttransport,disco_codes,high,danish
LAB_disco_342220,LAB,disco,342220,Spedition vedr. søtransport,disco_codes,high,danish
LAB_disco_342290,LAB,disco,342290,Spedition i øvrigt,disco_codes,high,danish
LAB_disco_342300,LAB,disco,342300,Jobformidlingsarbejde,disco_codes,high,danish
LAB_disco_342900,LAB,disco,342900,Andet forretningsservicearbejde,disco_codes,high,danish
LAB_disco_342910,LAB,disco,342910,Salgs- og rådgivningsarbejde vedr. reklamer,disco_codes,high,danish
LAB_disco_342920,LAB,disco,342920,Agentarbejde for fx sportsudøvere og kunstnere,disco_codes,high,danish
LAB_disco_342990,LAB,disco,342990,Andet agentarbejde inden for forretningsservice,disco_codes,high,danish
LAB_disco_343000,LAB,disco,343000,Administrationsarbejde,disco_codes,high,danish
LAB_disco_343100,LAB,disco,343100,Administrativt sekretærarbejde mv.,disco_codes,high,danish
LAB_disco_343110,LAB,disco,343110,Oversættelse af korrespondance m.v.,disco_codes,high,danish
LAB_disco_343120,LAB,disco,343120,"Administrativt arbejde, intern sagsbehandling og direktionssekretærarbejde",disco_codes,high,danish
LAB_disco_343200,LAB,disco,343200,Advokatsekretærarbejde,disco_codes,high,danish
LAB_disco_343300,LAB,disco,343300,"Bogholderi-, revisions- og regnskabsarbejde",disco_codes,high,danish
LAB_disco_343310,LAB,disco,343310,Bogholderiarbejde,disco_codes,high,danish
LAB_disco_343320,LAB,disco,343320,Revisions- og regnskabsarbejde,disco_codes,high,danish
LAB_disco_343400,LAB,disco,343400,Assistentarbejde ved matematiske beregninger og udarbejdelse af statistik,disco_codes,high,danish
LAB_disco_343900,LAB,disco,343900,Andet administrationsarbejde,disco_codes,high,danish
LAB_disco_343910,LAB,disco,343910,Tilsyns- og inspektørarbejde,disco_codes,high,danish
LAB_disco_343920,LAB,disco,343920,Administrativ arbejdstilrettelæggelse og personaleledelse,disco_codes,high,danish
LAB_disco_343990,LAB,disco,343990,Administrativ forvaltning og sagsbehandling,disco_codes,high,danish
LAB_disco_344000,LAB,disco,344000,Arbejde vedr. offentlige ydelser og afgifter,disco_codes,high,danish
LAB_disco_344100,LAB,disco,344100,Toldarbejde (publikumsbetjening),disco_codes,high,danish
LAB_disco_344200,LAB,disco,344200,Toldarbejde (administrative funktioner),disco_codes,high,danish
LAB_disco_344300,LAB,disco,344300,"Arbejde vedr. tildeling af offentlige ydelser, herunder socialformidling i stat og kommune",disco_codes,high,danish
LAB_disco_344400,LAB,disco,344400,"Arbejde vedr. udstedelse af pas, licens mv.",disco_codes,high,danish
LAB_disco_344900,LAB,disco,344900,Administrative funktioner i offentlig virksomhed i øvrigt,disco_codes,high,danish
LAB_disco_345000,LAB,disco,345000,Politimæssigt arbejde og detektivarbejde,disco_codes,high,danish
LAB_disco_346000,LAB,disco,346000,Socialrådgivning og tilsvarende omsorgsarbejde,disco_codes,high,danish
LAB_disco_347000,LAB,disco,347000,"Arbejde inden for design, kunst, underholdning og sport",disco_codes,high,danish
LAB_disco_347100,LAB,disco,347100,"Dekoration, design og illustration",disco_codes,high,danish
LAB_disco_347111,LAB,disco,347111,Blomsterdekoration,disco_codes,high,danish
LAB_disco_347112,LAB,disco,347112,Butiksdekoration,disco_codes,high,danish
LAB_disco_347119,LAB,disco,347119,Dekorationsarbejde i øvrigt,disco_codes,high,danish
LAB_disco_347120,LAB,disco,347120,Design og formgivningsarbejde,disco_codes,high,danish
LAB_disco_347130,LAB,disco,347130,Indretningsarkitektarbejde,disco_codes,high,danish
LAB_disco_347140,LAB,disco,347140,Grafisk designarbejde,disco_codes,high,danish
LAB_disco_347150,LAB,disco,347150,Illustrations- og tegnearbejde,disco_codes,high,danish
LAB_disco_347190,LAB,disco,347190,"Andet dekorations-, design og illustrationsarbejde",disco_codes,high,danish
LAB_disco_347200,LAB,disco,347200,Speakerarbejde,disco_codes,high,danish
LAB_disco_347300,LAB,disco,347300,"Sangere og dansere, der ikke placeres i hovedgruppe 2",disco_codes,high,danish
LAB_disco_347400,LAB,disco,347400,Cirkusartistarbejde mv.,disco_codes,high,danish
LAB_disco_347500,LAB,disco,347500,Trænervirksomhed og sportsudøvelse,disco_codes,high,danish
LAB_disco_347510,LAB,disco,347510,"Trænervirksomhed, sport",disco_codes,high,danish
LAB_disco_347520,LAB,disco,347520,Sportsudøvelse,disco_codes,high,danish
LAB_disco_348000,LAB,disco,348000,Arbejde med tilknytning til religion,disco_codes,high,danish
LAB_disco_400000,LAB,disco,400000,Kontorarbejde,disco_codes,high,danish
LAB_disco_410000,LAB,disco,410000,Internt kontorarbejde,disco_codes,high,danish
LAB_disco_411000,LAB,disco,411000,"Sekretærarbejde, indtastningsarbejde",disco_codes,high,danish
LAB_disco_411100,LAB,disco,411100,Stenografering og maskinskrivning,disco_codes,high,danish
LAB_disco_411200,LAB,disco,411200,"Betjening af teleprinter, telefax, varslingsanlæg og lignende maskiner",disco_codes,high,danish
LAB_disco_411300,LAB,disco,411300,Indtastningsarbejde,disco_codes,high,danish
LAB_disco_411400,LAB,disco,411400,"Betjening af bogføringsmaskiner, regnemaskiner o.l.",disco_codes,high,danish
LAB_disco_411500,LAB,disco,411500,Alment kontor- og sekretærarbejde,disco_codes,high,danish
LAB_disco_412000,LAB,disco,412000,Beregningsarbejde,disco_codes,high,danish
LAB_disco_412100,LAB,disco,412100,Beregningsarbejde vedr. bogføring og revision,disco_codes,high,danish
LAB_disco_412110,LAB,disco,412110,Beregningsarbejde vedr. bogføring,disco_codes,high,danish
LAB_disco_412120,LAB,disco,412120,Beregningsarbejde vedr. revision,disco_codes,high,danish
LAB_disco_412200,LAB,disco,412200,"Beregningsarbejde vedr. finansielle transaktioner, statistik, standardforsikringspræmier mv.",disco_codes,high,danish
LAB_disco_413000,LAB,disco,413000,"Administration af lager, produktion og transport",disco_codes,high,danish
LAB_disco_413100,LAB,disco,413100,"Lagerføring, omfatter registrering, fakturering, forvaltning og udlevering af lagerbeholdningen",disco_codes,high,danish
LAB_disco_413200,LAB,disco,413200,"Kontrol af ordrer, forbrug og drift af produktionsprogrammer",disco_codes,high,danish
LAB_disco_413300,LAB,disco,413300,Transporttilrettelæggelse,disco_codes,high,danish
LAB_disco_413310,LAB,disco,413310,Transporttilrettelæggelse vedr. jernbanetransport,disco_codes,high,danish
LAB_disco_413320,LAB,disco,413320,Transporttilrettelæggelse vedr. luftfart - ikke flyveledere,disco_codes,high,danish
LAB_disco_413330,LAB,disco,413330,Udryknings- og transporttilrettelæggelse vedr. redningstjeneste,disco_codes,high,danish
LAB_disco_413340,LAB,disco,413340,Transporttilrettelæggelse vedr. bustransport,disco_codes,high,danish
LAB_disco_413350,LAB,disco,413350,Transporttilrettelæggelse vedr. godstransport med last- og varevogn,disco_codes,high,danish
LAB_disco_413360,LAB,disco,413360,Transporttilrettelæggelse vedr. hyrevognskørsel,disco_codes,high,danish
LAB_disco_413390,LAB,disco,413390,Transporttilrettelæggelse i øvrigt,disco_codes,high,danish
LAB_disco_414000,LAB,disco,414000,"Arkivarbejde, post- og betjentarbejde og korrekturlæsning",disco_codes,high,danish
LAB_disco_414100,LAB,disco,414100,"Registreringsarbejde vedr. bestand, udlån og hjemtagning af bøger mv.",disco_codes,high,danish
LAB_disco_414200,LAB,disco,414200,Postarbejde,disco_codes,high,danish
LAB_disco_414210,LAB,disco,414210,"Betjentarbejde, herunder intern postbehandling",disco_codes,high,danish
LAB_disco_414220,LAB,disco,414220,Postbudarbejde,disco_codes,high,danish
LAB_disco_414300,LAB,disco,414300,"Korrekturlæsning, kodning o.l.",disco_codes,high,danish
LAB_disco_419000,LAB,disco,419000,"Kartoteksarbejde og andre specialopgaver, ekskl. kundebetjening",disco_codes,high,danish
LAB_disco_420000,LAB,disco,420000,Kontorarbejde med kundebetjening,disco_codes,high,danish
LAB_disco_421000,LAB,disco,421000,Arbejde vedrørende pengetransaktioner,disco_codes,high,danish
LAB_disco_421100,LAB,disco,421100,Kassererarbejde og billetsalg,disco_codes,high,danish
LAB_disco_421200,LAB,disco,421200,Alment bank- og sparekassearbejde,disco_codes,high,danish
LAB_disco_421210,LAB,disco,421210,Bank- og sparekassearbejde med generel kundebetjening,disco_codes,high,danish
LAB_disco_421220,LAB,disco,421220,Kassererarbejde i bank og sparekasse,disco_codes,high,danish
LAB_disco_421300,LAB,disco,421300,"Bookmaker-, croupier- og kollektørarbejde",disco_codes,high,danish
LAB_disco_421400,LAB,disco,421400,Pantelånerarbejde,disco_codes,high,danish
LAB_disco_421500,LAB,disco,421500,Inkassoarbejde,disco_codes,high,danish
LAB_disco_422000,LAB,disco,422000,Kundebetjening i øvrigt,disco_codes,high,danish
LAB_disco_422100,LAB,disco,422100,Rejsebureauarbejde,disco_codes,high,danish
LAB_disco_422200,LAB,disco,422200,Receptions- og lægesekretærarbejde,disco_codes,high,danish
LAB_disco_422210,LAB,disco,422210,Receptionsarbejde,disco_codes,high,danish
LAB_disco_422220,LAB,disco,422220,Receptionsarbejde inden for sundhedssektoren,disco_codes,high,danish
LAB_disco_422230,LAB,disco,422230,Lægesekretærarbejde,disco_codes,high,danish
LAB_disco_422300,LAB,disco,422300,Telefonomstilling og callcenterarbejde,disco_codes,high,danish
LAB_disco_422310,LAB,disco,422310,Telefonomstillingsarbejde,disco_codes,high,danish
LAB_disco_422320,LAB,disco,422320,Hotline- og callcenterarbejde,disco_codes,high,danish
LAB_disco_500000,LAB,disco,500000,"Detailsalg, service- og omsorgsarbejde",disco_codes,high,danish
LAB_disco_510000,LAB,disco,510000,Service- og omsorgsarbejde,disco_codes,high,danish
LAB_disco_511000,LAB,disco,511000,"Servicearbejde vedr. transport, rejser og turisme",disco_codes,high,danish
LAB_disco_511100,LAB,disco,511100,Passagerbetjening,disco_codes,high,danish
LAB_disco_511110,LAB,disco,511110,Passagerbetjening under rejse og transport,disco_codes,high,danish
LAB_disco_511120,LAB,disco,511120,Passagerbetjening i lufthavne og i havneterminaler,disco_codes,high,danish
LAB_disco_511200,LAB,disco,511200,"Billettering, informations- og kontrolarbejde under rejser",disco_codes,high,danish
LAB_disco_511300,LAB,disco,511300,Turist- og rejselederarbejde,disco_codes,high,danish
LAB_disco_512000,LAB,disco,512000,"Arbejde i restaurant, cafeteria og husholdning",disco_codes,high,danish
LAB_disco_512100,LAB,disco,512100,Generelt husholdningsarbejde,disco_codes,high,danish
LAB_disco_512200,LAB,disco,512200,"Tilberedning af måltider, fx kok og køkkenleder",disco_codes,high,danish
LAB_disco_512300,LAB,disco,512300,Serveringsarbejde,disco_codes,high,danish
LAB_disco_513000,LAB,disco,513000,Omsorgsarbejde,disco_codes,high,danish
LAB_disco_513100,LAB,disco,513100,Børnepasning og pædagogisk hjælp,disco_codes,high,danish
LAB_disco_513110,LAB,disco,513110,Børnepasning i private hjem,disco_codes,high,danish
LAB_disco_513120,LAB,disco,513120,Pædagogisk medhjælp i institutioner,disco_codes,high,danish
LAB_disco_513200,LAB,disco,513200,"Social- og sundhedspersonale på institutioner, samt portørarbejde",disco_codes,high,danish
LAB_disco_513210,LAB,disco,513210,Social- og sundhedspersonale på institutioner,disco_codes,high,danish
LAB_disco_513220,LAB,disco,513220,Portørarbejde,disco_codes,high,danish
LAB_disco_513300,LAB,disco,513300,Social- og sundhedspersonale i private hjem,disco_codes,high,danish
LAB_disco_513900,LAB,disco,513900,Omsorgsarbejde i øvrigt,disco_codes,high,danish
LAB_disco_514000,LAB,disco,514000,Servicearbejde,disco_codes,high,danish
LAB_disco_514100,LAB,disco,514100,Personpleje,disco_codes,high,danish
LAB_disco_514110,LAB,disco,514110,Frisør- og barberarbejde,disco_codes,high,danish
LAB_disco_514120,LAB,disco,514120,Kosmetolog- og massørarbejde samt anden personpleje,disco_codes,high,danish
LAB_disco_514200,LAB,disco,514200,Kammertjenerarbejde,disco_codes,high,danish
LAB_disco_514300,LAB,disco,514300,Bedemandsarbejde,disco_codes,high,danish
LAB_disco_514900,LAB,disco,514900,Servicearbejde i øvrigt,disco_codes,high,danish
LAB_disco_516000,LAB,disco,516000,Overvågnings- og redningsarbejde,disco_codes,high,danish
LAB_disco_516100,LAB,disco,516100,Brandbekæmpelse,disco_codes,high,danish
LAB_disco_516200,LAB,disco,516200,Politiarbejde,disco_codes,high,danish
LAB_disco_516300,LAB,disco,516300,Overvågningsarbejde i fængsler,disco_codes,high,danish
LAB_disco_516900,LAB,disco,516900,Overvågnings- og redningsarbejde i øvrigt,disco_codes,high,danish
LAB_disco_516910,LAB,disco,516910,Butiksdetektivarbejde,disco_codes,high,danish
LAB_disco_516920,LAB,disco,516920,Vagtarbejde,disco_codes,high,danish
LAB_disco_516930,LAB,disco,516930,Redningsarbejde,disco_codes,high,danish
LAB_disco_520000,LAB,disco,520000,Detailsalg og modelarbejde,disco_codes,high,danish
LAB_disco_521000,LAB,disco,521000,Modelarbejde,disco_codes,high,danish
LAB_disco_522000,LAB,disco,522000,Detailsalg og demonstrationsarbejde,disco_codes,high,danish
LAB_disco_522010,LAB,disco,522010,Kasseekspedientarbejde,disco_codes,high,danish
LAB_disco_522020,LAB,disco,522020,Demonstrationsarbejde,disco_codes,high,danish
LAB_disco_522030,LAB,disco,522030,Ekspedientarbejde,disco_codes,high,danish
LAB_disco_522040,LAB,disco,522040,Merchandising,disco_codes,high,danish
LAB_disco_600000,LAB,disco,600000,"Arbejde inden for landbrug, gartneri, skovbrug, jagt og fiskeri",disco_codes,high,danish
LAB_disco_610000,LAB,disco,610000,"Arbejde inden for landbrug, gartneri, skovbrug, jagt og fiskeri",disco_codes,high,danish
LAB_disco_611000,LAB,disco,611000,Arbejde inden for plantevækst,disco_codes,high,danish
LAB_disco_611100,LAB,disco,611100,Arbejde med markafgrøder på landbrug,disco_codes,high,danish
LAB_disco_611200,LAB,disco,611200,Gartnerarbejde,disco_codes,high,danish
LAB_disco_611210,LAB,disco,611210,Produktions- og væksthusgartnerarbejde (2003 avl af frugt og grøntsager),disco_codes,high,danish
LAB_disco_611220,LAB,disco,611220,2003 avl af blomster og planter,disco_codes,high,danish
LAB_disco_611230,LAB,disco,611230,Anlægsgartnerarbejde,disco_codes,high,danish
LAB_disco_611290,LAB,disco,611290,Gartneriarbejde i øvrigt,disco_codes,high,danish
LAB_disco_612000,LAB,disco,612000,Arbejde med levende dyr,disco_codes,high,danish
LAB_disco_612100,LAB,disco,612100,Arbejde med tamme husdyr undtagen fjerkræ,disco_codes,high,danish
LAB_disco_612200,LAB,disco,612200,Arbejde med opdræt af fjerkræ,disco_codes,high,danish
LAB_disco_612900,LAB,disco,612900,Arbejde med dyr i øvrigt,disco_codes,high,danish
LAB_disco_613000,LAB,disco,613000,"Arbejde med såvel markafgrøder som husdyr, fx som landmand",disco_codes,high,danish
LAB_disco_614000,LAB,disco,614000,Skovbrugsarbejde,disco_codes,high,danish
LAB_disco_614100,LAB,disco,614100,Skovbrugsarbejde,disco_codes,high,danish
LAB_disco_614200,LAB,disco,614200,kulsvierarbejde,disco_codes,high,danish
LAB_disco_615000,LAB,disco,615000,Fiskeri og jagt,disco_codes,high,danish
LAB_disco_615100,LAB,disco,615100,"Arbejde med opdræt af fisk, østers o.l.",disco_codes,high,danish
LAB_disco_615200,LAB,disco,615200,Kystfiskeri,disco_codes,high,danish
LAB_disco_615300,LAB,disco,615300,Havfiskeri,disco_codes,high,danish
LAB_disco_615400,LAB,disco,615400,Jagt,disco_codes,high,danish
LAB_disco_700000,LAB,disco,700000,Håndværkspræget arbejde,disco_codes,high,danish
LAB_disco_710000,LAB,disco,710000,Arbejde med råstofudvinding og bygningshåndværk,disco_codes,high,danish
LAB_disco_711000,LAB,disco,711000,Mine- og stenbrudsarbejde,disco_codes,high,danish
LAB_disco_711100,LAB,disco,711100,Mine- og stenbrudsarbejde,disco_codes,high,danish
LAB_disco_711200,LAB,disco,711200,Minørarbejde,disco_codes,high,danish
LAB_disco_711300,LAB,disco,711300,Stenhuggerarbejde,disco_codes,high,danish
LAB_disco_712000,LAB,disco,712000,Bygningsarbejde (basis),disco_codes,high,danish
LAB_disco_712100,LAB,disco,712100,Bygningsarbejde med naturmaterialer,disco_codes,high,danish
LAB_disco_712200,LAB,disco,712200,Murer- og brolægningsarbejde,disco_codes,high,danish
LAB_disco_712210,LAB,disco,712210,"Murerarbejde, ekskl. medhjælpere",disco_codes,high,danish
LAB_disco_712220,LAB,disco,712220,"Brolægningsarbejde, ekskl. medhjælpere",disco_codes,high,danish
LAB_disco_712300,LAB,disco,712300,"Beton-, cement- og terrazzoarbejde",disco_codes,high,danish
LAB_disco_712310,LAB,disco,712310,"Fremstilling af råhuse og montagearbejde, ekskl. medhjælpere",disco_codes,high,danish
LAB_disco_712320,LAB,disco,712320,"Brobygning og bygning af lignende betonkonstruktioner, ekskl. medhjælpere",disco_codes,high,danish
LAB_disco_712330,LAB,disco,712330,Terrazzoarbejde,disco_codes,high,danish
LAB_disco_712400,LAB,disco,712400,Tømrer- og snedkerarbejde,disco_codes,high,danish
LAB_disco_712410,LAB,disco,712410,Tømrer- og snedkerarbejde vedr. byggeri,disco_codes,high,danish
LAB_disco_712420,LAB,disco,712420,Fremstilling og reparation af skibe i træ,disco_codes,high,danish
LAB_disco_712430,LAB,disco,712430,Tømrer- og snedkerarbejde (industriel forarbejdning uden anvendelse af maskiner),disco_codes,high,danish
LAB_disco_712900,LAB,disco,712900,Andet bygningsarbejde,disco_codes,high,danish
LAB_disco_712910,LAB,disco,712910,Fremstilling af bygningskonstruktioner i stål,disco_codes,high,danish
LAB_disco_712930,LAB,disco,712930,Opsætning og nedtagning af stilladser,disco_codes,high,danish
LAB_disco_712990,LAB,disco,712990,Andet bygningsarbejde,disco_codes,high,danish
LAB_disco_713000,LAB,disco,713000,Bygningsarbejde (finish),disco_codes,high,danish
LAB_disco_713100,LAB,disco,713100,Tagdækningsarbejde,disco_codes,high,danish
LAB_disco_713200,LAB,disco,713200,"Gulvlægning, vedligeholdelse af gulve og lignende",disco_codes,high,danish
LAB_disco_713300,LAB,disco,713300,Stukkatørarbejde,disco_codes,high,danish
LAB_disco_713400,LAB,disco,713400,Isoleringsarbejde,disco_codes,high,danish
LAB_disco_713500,LAB,disco,713500,Glarmesterarbejde,disco_codes,high,danish
LAB_disco_713600,LAB,disco,713600,Vvs-arbejde,disco_codes,high,danish
LAB_disco_713700,LAB,disco,713700,Elektrikerarbejde,disco_codes,high,danish
LAB_disco_713900,LAB,disco,713900,"Andet bygningshåndværk, fx køkkenmontering",disco_codes,high,danish
LAB_disco_714000,LAB,disco,714000,Malerarbejde og bygningsrengøring,disco_codes,high,danish
LAB_disco_714100,LAB,disco,714100,Maler- og tapetsererarbejde,disco_codes,high,danish
LAB_disco_714110,LAB,disco,714110,Bygningsmaler- og tapetsererarbejde,disco_codes,high,danish
LAB_disco_714120,LAB,disco,714120,Skibsmalerarbejde,disco_codes,high,danish
LAB_disco_714130,LAB,disco,714130,Skiltemalerarbejde,disco_codes,high,danish
LAB_disco_714190,LAB,disco,714190,Andet malerarbejde,disco_codes,high,danish
LAB_disco_714200,LAB,disco,714200,Sprøjtelakeringsarbejde,disco_codes,high,danish
LAB_disco_714300,LAB,disco,714300,Bygningsrengøringsarbejde,disco_codes,high,danish
LAB_disco_714310,LAB,disco,714310,Skorstensfejning,disco_codes,high,danish
LAB_disco_714320,LAB,disco,714320,Kemisk rensning og sandblæsning af overflader,disco_codes,high,danish
LAB_disco_720000,LAB,disco,720000,Metal- og maskinarbejde,disco_codes,high,danish
LAB_disco_721000,LAB,disco,721000,Svejsning og anden forarbejdning af metalemner samt dykkerarbejde,disco_codes,high,danish
LAB_disco_721100,LAB,disco,721100,Formningsarbejde,disco_codes,high,danish
LAB_disco_721200,LAB,disco,721200,Svejsning,disco_codes,high,danish
LAB_disco_721300,LAB,disco,721300,Tyndpladearbejde,disco_codes,high,danish
