code,title,level
5069,"Gartneritekniker, grøntsager",3
5070,"Gartneritekniker, produktion",3
5071,Jordbrugstekniker una,3
5072,"Landbrugstekniker, teknisk speciale",3
5073,"Landbrugstekniker, økonomisk-merkantilt speciale",3
5074,Food business engineer,3
5075,"Tekstildesign, -håndværk og formidling, prof.bach.",3
5076,Akademiøkonom i designmanagement,3
5077,Akademiøkonom i sprog og økonomi,3
5078,Akademiøkonom i handel med fast ejendom,3
5079,Akademiøkonom i international telekommunikation,3
5080,"Htx, 3-årig",3
5081,"1. år, htx",3
5082,Multimediedesigner,3
5083,Mediekoordinator,3
5084,Innovation og entrepreneurship,3
5085,Akademiøkonom i kommunikation og formidling,3
5086,Logistikøkonom,3
5087,Visualizer,3
5088,"2. år, htx",3
5089,"Global ledelse og design af produktionsnetværk (GMM), ing.prof.bach.",3
5090,"Hhx, 3-årig",3
5091,"Laborant, forskole",3
5092,"3. år, htx",3
5093,Akademiøkonom i servicesektor management,3
5094,Akademiøkonom i østeuropæisk handel,3
5095,Akademiøkonom i markedskommunikation,3
5096,Akademiøkonom i grafisk kommunikation,3
5097,"3. år, htx",3
5098,"3. år, hhx",3
5099,Sundhedsadministrativ koordinator,3
5100,"Jordbrugsteknolog, bygninger og teknik",3
5101,"Designer digital, cand.design",3
5102,"Designer rum-produktion, cand.design",3
5103,"Designer grafisk, cand.design",3
5104,"Designer illustration, cand.design",3
5105,"Designer interaktive medier, cand.design",3
5106,"Designer beklædning, cand.design",3
5107,"Designer tekstil, cand.design",3
5108,"Designer keramik og glas, cand.design",3
5109,"Designer mode, cand.design",3
5110,"Jordbrugsteknolog, husdyrproduktion",3
5111,"Børneforsorgspædagog, småbørnslinie",3
5112,"Børneforsorgspædagog, almen linie",3
5113,Socialpædagog,3
5114,"Børneforsorgspædagog, kursus 4 mdr.",3
5115,"Socialpædagog, videreuddannelse",3
5116,Omsorgsassistent ved åndsvageforsorgen,3
5117,"Pædagogisk arbejde, diplomuddannelse",3
5118,"Omsorgspersonale, fortsætteruddannelse",3
5119,"Offentlig administration, prof.bach.",3
5120,"Socialpædagog, fællesuddannelse",3
5121,Finansøkonom,3
5122,Handelsøkonom,3
5123,Markedsføringsøkonom,3
5124,Service- og oplevelsesøkonomi,3
5125,Administrationsøkonom,3
5126,"FIF flygtninge, adgangskursus til videregående uddannelse",3
5127,"Socialrådgiver, prof.bach.",3
5128,"Socialrådgiver, årskursus",3
5129,Autoteknolog,3
5130,"Jordbrugsteknolog, planteproduktion",3
5131,Designteknolog,3
5132,Installatør,3
5133,IT-teknolog,3
5134,Jordbrugsteknolog,3
5135,Procesteknolog (fødevarer),3
5136,Produktionsteknolog,3
5137,Entreprenørskab og design,3
5138,"Industriel designer (overbygning), prof.bach.",3
5139,Driftsteknolog offshore,3
5140,Teknisk manager offshore,3
5141,Ernæringsteknolog,3
5142,Pædagogisk grunduddannelse,3
5143,Markedsføringsøkonom,3
5144,"Social og sundhed, grundforløb",3
5145,Beskæftigelsesvejleder,3
5146,Plejer,3
5147,Social- og sundhedshjælper,3
5148,Sygehjælper,3
5149,Plejehjemsassistent,3
5150,"Kiropraktor, forskole",3
5151,"Fysioterapi, prof.bach.",3
5152,Social- og sundhedsassistent,3
5153,"Ergoterapi, prof.bach.",3
5154,"Ergo- og fysioterapeut ledende/undervisende, videreuddannelse",3
5155,Fodterapeut,3
5156,Økonoma,3
5157,"Psykomotorik, prof.bach.",3
5158,"Radiograf, prof.bach.",3
5159,"Bioanalytiker, prof.bach.",3
5160,"Urban landskabsingeniør, prof.bach.",3
5161,"Bandagist, prof.bach.",3
5162,"IT-teknolog, netværksteknologi",3
5163,"Jordbrugsteknolog, landskab og anlæg",3
5164,"Jordbrugsteknolog, natur og miljø",3
5165,"Klinisk biomekanik, bach.",3
5166,"Sygeplejerske, prof.bach.",3
5167,"Ledende hjemme- og plejehjemssygeplejerske, diplomeksamen",3
5168,Sundhedsplejerske,3
5169,Ledende sygeplejerske,3
5170,Afdelingssygeplejerske,3
5171,"Sundheds- og sygeplejerske, videreuddannelse",3
5172,Undervisende sygeplejerske,3
5173,Ledende og undervisende jordemoder,3
5174,Energiteknolog,3
5175,"Jordemoder, prof.bach.",3
5176,"Optometrist, prof.bach.",3
5177,Farmakonom,3
5178,"Sygeplejerske, Danmarks sygeplejerskehøjskole 1.-2. del",3
5179,"Sygepleje supplering, adgangsgivende til videre uddannelse",3
5180,"Sygeplejevidenskab, cand.scient.",3
5181,"Sygeplejerske, diplomeksamen",3
5182,Sikkerhedsfunktionær,3
5183,"Styrmand, 1-årig",3
5184,Skibsmaskinist,3
5185,Radiotelegrafist,3
5186,"Kommunikationsoperatør, søfart",3
5187,Vagtofficer,3
5188,"Juniorofficer dual purpose, prof.bach.",3
5189,Maskinmester,3
5190,Styrmand (skibsfører),3
5191,"Skibsofficer dual-purpose, prof.bach.",3
5192,"Juniorofficer, 2.teoridel",3
5193,"Juniorofficer, 3.teoridel",3
5194,"Skibsfører, seniorofficer, prof.bach.",3
5195,Skibsfører (uden gymnasial baggrund),3
5196,"Enhedsfunktionær, fængselsvæsenet",3
5197,"Værkmester, fængselsvæsenet",3
5198,Polititjenestemand,3
5199,Fængselsbetjent,3
5200,Postelev,3
5201,Teleelev,3
5202,Postassistent,3
5203,Automationsteknolog,3
5204,"Designer una, cand.design",3
5205,Toldbetjent,3
5206,Toldassistent,3
5207,Toldfaglig grunduddannelse,3
5208,Toldsekretær,3
5209,Toldfuldmægtig,3
5210,"Laboratorie-, fødevare- og procestekn. (overbygning), prof.bach.",3
5211,"Jordbrugsvirksomhed (overbygning), prof.bach.",3
5212,"IT product design, cand.it.",3
5213,"Robotics, civilingeniør cand.polyt.",3
5214,"Netværk og distribuerede systemer, civilingeniør cand.polyt.",3
5215,Lokomotivfører,3
5216,"Regulation and automation, civilingeniør cand.polyt.",3
5217,"Wireless communication systems, cand.polyt.",3
5218,"Vision, graphics and inveractive systems, cand.polyt.",3
5219,"Embedded Software Design, cand.polyt.",3
5220,Skibsfører (uden gymnasial uddannelse),3
5221,"Maskinmester - maskinteknisk ledelse og drift, prof.bach.",3
5222,"Jordbrugsvirksomhed, husdyr (overbygning), prof.bach.",3
5223,"Seniorofficer dual purpose, maskinchef, prof.bach.",3
5224,"Seniorofficer dual purpose, skibsfører, prof.bach.",3
5225,"Seniorofficer dual purpose, skibschef, prof.bach.",3
5226,"Skibsfører, prof.bach.",3
5227,"Jordbrugsvirksomhed, miljø og natur (overbygning), prof.bach.",3
5228,"Seniorofficer dual purpose, maskinchef med el-aut., prof.bach.",3
5229,"Seniorofficer dual purpose, skibschef med el-aut., prof.bach.",3
5230,"Adgangskursus, skov- og landskabsingeniør",3
5231,"Designteknolog, design",3
5232,"Designteknolog, produktion",3
5233,"Designteknolog, business",3
5234,"Designteknolog, marketing",3
5235,"Designteknolog, retail",3
5236,"Acoustics and audiotechnology, cand.polyt.",3
5237,"Signal processing and computing, cand.polyt.",3
5238,Miljøteknolog,3
5239,"Environmental Science, cand.tech.",3
5240,"Chemical engineering, cand.polyt.",3
5241,"Bioinformatics, cand.polyt.",3
5242,"Human-Centered Artificial Intelligence, cand.polyt.",3
5243,"Mechanical engineering, civilingeniør 2år, cand.polyt.",3
5244,"Maritime technology, cand.tech.",3
5245,"Kemi og bioteknologi, cand.scient.tech.",3
5246,"Politivirksomhed, prof.bach.",3
5247,"Interaction Design, ing.prof.bach.",3
5248,"Fødevareteknologi, ing.prof.bach.",3
5249,"Electronics, civilingeniør cand.polyt.",3
5250,"Elektrisk energiteknologi, ing.prof.bach.",3
5251,"Stærkstrømsteknologi, ing.prof.bach.",3
5252,"Civil Engineering, ing.prof.bach.",3
5253,"Byggeri og infrastruktur, ing.prof.bach.",3
5254,"Bygning, ing.prof.bach.",3
5255,"Bygningsteknik, ing.prof.bach.",3
5256,"Globale forretningssystemer, ing.prof.bach.",3
5257,"Elektronik, ing.prof.bach.",3
5258,"Elektronik og datateknik, ing.prof.bach.",3
5259,"Elektroteknologi, ing.prof.bach.",3
5260,"Jordbrugsteknolog, jordbrugsøkonomi og ledelse",3
5261,Lufthavnsoperatør med speciale i disponering,3
5262,Plastoperatør,3
5263,Procesoperatør med speciale i grøn energi og produktion,3
5264,Lageroperatør til automatiserede lagre,3
5265,"Klinisk biomekanik, cand.manu.",3
5266,"Climate and Supply Engineering, ing.prof.bach.",3
5267,"Softwareteknologi, ing.prof.bach.",3
5268,"It og økonomi, ing.prof.bach.",3
5269,"It-elektronik, ing.prof.bach.",3
5270,"Kemiteknologi, ing.prof.bach.",3
5271,"Computerteknologi, cand.polyt.",3
5272,"Miljø, civilingeniør",3
5273,"Biotechnology and Chemical Engineering, cand.polyt.",3
5274,"Teknisk geologi, cand.polyt.",3
5275,"Kemi- og bioteknologi, ing.prof.bach.",3
5276,"Maskinteknik, ing.prof.bach.",3
5277,"Maskinteknologi, ing.prof.bach.",3
5278,"Materials Science, ing.prof.bach.",3
5279,"Nanoteknologi, ing.prof.bach.",3
5280,"Produktion (Produktionsteknik), ing.prof.bach.",3
5281,"Softwareteknologi, ing.prof.bach.",3
5282,"Kemiteknik og International Business, ing.prof.bach.",3
5283,"Mobilitet, Transport og Logistik, ing.prof.bach.",3
5284,"Robotteknologi, ing.prof.bach.",3
5285,"Nordisk urban planlægning, cand.soc.",3
5286,"Business analytics, cand.polyt.",3
5287,"Kok, grøn gastronomi",3
5295,Fiskeriteknolog,3
5298,"Adgangseksamen til ingeniøruddannelsen 1,5 år",3
5299,Adgangseksamen til ingeniøruddannelsen,3
5300,"Elektroteknik, teknikumingeniør",3
5301,"Bygge og anlæg, teknikumingeniør",3
5302,"Husbygning, teknikumingeniør",3
5303,"Agroanlæg, teknikumingeniør",3
5304,"Bygning og erhvervsøkonomi, teknikumingeniør",3
5305,"Elektro, teknikumingeniør",3
5306,"Stærkstrøm, teknikumingeniør",3
5307,"Svagstrøm, teknikumingeniør",3
5308,"Proces og innovation, ing.prof.bach.",3
5309,"Fødevaresikkerhed og -kvalitet, ing.prof.bach.",3
5310,"Maskinretning, teknikumingeniør",3
5311,"Maskin, mekanisk-termisk, teknikumingeniør",3
5312,"Maskin, mekanisk teknologi, teknikumingeniør",3
5313,"Maskin, skibsteknik, teknikumingeniør",3
5314,"Maskin, procesteknologi, teknikumingeniør",3
5315,"Produktion, teknikumingeniør",3
5316,"Maskin, energi, teknikumingeniør",3
5317,"Maskin, konstruktion, teknikumingeniør",3
5318,"Maskin, produktion, teknikumingeniør",3
5319,"Maskin, mekanisk anlæg, teknikumingeniør",3
5320,"Skibsbygning, teknikumingeniør",3
5321,"Skibsbygning, produktion, teknikumingeniør",3
5322,"Skibsbygning, maskin, teknikumingeniør",3
5323,"Skibskonstruktion, teknikumingeniør",3
5324,"Lyddesign, prof.bach.",3
5325,"Modulordning, teknikumingeniør",3
5326,"Produktudvikling og teknisk integration (overbygning), prof.bach.",3
5327,"Business Development Engineer, ing.prof.bach.",3
5328,"Teknologi og økonomi, ing.prof.bach.",3
5329,"Design og innovation, ingeniør prof.bach.",3
5330,"Kemi, teknikumingeniør",3
5331,"Global business og teknologi, ing.prof.bach.",3
5332,"Diplomingeniør, prof.bach. una",3
5333,"Maskin, ing.prof.bach.",3
5334,"Stærkstrøm, ing.prof.bach.",3
5335,"Bygning, ing.prof.bach.",3
5336,"Produktion, ing.prof.bach.",3
5337,"Svagstrøm, ing.prof.bach.",3
5338,"Elektronik og IT, ing.prof.bach.",3
5339,"Kemi, ing.prof.bach.",3
5340,"Materialeteknologi, ingeniør prof.bach.",3
5341,"Datamatik, akademiingeniør",3
5342,Levnedsmiddelingeniør,3
5343,"IT, ing.prof.bach.",3
5344,"IT for datamatiker, ingeniør prof.bach.",3
5345,"Arktisk byggeri og infrastruktur, ing.prof.bach.",3
5346,"Bygningsdesign, ing.prof.bach.",3
5347,"Bæredygtig energiteknik, ing.prof.bach.",3
5348,"Civil Engineering, ing.prof.bach.",3
5349,"Information, akademiingeniør",3
5350,"Bygning, akademiingeniør",3
5351,"Anlæg, akademiingeniør",3
5352,"Elektronik, akademiingeniør",3
5353,"Stærkstrøm, akademiingeniør",3
5354,"Svagstrøm, akademiingeniør",3
5355,"Kemi, akademiingeniør",3
5356,"Energi, akademiingeniør",3
5357,"Maskin, akademiingeniør",3
5358,"Industri, akademiingeniør",3
5359,"Teknisk manager offshore (overbygning), prof.bach.",3
5360,Civilingeniør una,3
5361,"Bygning, civilingeniør",3
5362,"Elektronik, civilingeniør",3
5363,"Chemistry, cand.polyt.",3
5364,"Maskin, civilingeniør",3
5365,"Bygning-almen, civilingeniør",3
5366,"Anvendt mekanik, civilingeniør cand.polyt.",3
5367,"Husbygning, civilingeniør",3
5368,"Teknisk hygiejne, civilingeniør",3
5369,"Trafik- og byplanlægning, civilingeniør",3
5370,"Vandbygning-fundament, civilingeniør",3
5371,"Systemkonstruktion, civilingeniør",3
5372,"Konstruktion anlæg, civilingeniør",3
5373,"Planlægning-miljø, civilingeniør",3
5374,"Procesregulering, civilingeniør",3
5375,"Stærkstrøm, civilingeniør",3
5376,"Svagstrøm, civilingeniør",3
5377,"Elektro-fysik, civilingeniør",3
5378,"Maskinkonstruktion, civilingeniør",3
5379,"Planlægning, civilingeniør",3
5380,"Medikoteknisk, civilingeniør",3
5381,"Offshore, civilingeniør",3
5382,"Telekommunikation, civilingeniør",3
5383,"Anlægskonstruktion, civilingeniør",3
5384,"Indeklima, civilingeniør",3
5385,"Technology Based Business Development, cand.polyt.",3
5386,"Fiskeriteknik, civilingeniør",3
5387,"Environmental engineering, cand.polyt.",3
5388,"Management Engineering, cand.polyt.",3
5389,"Bygningskonstruktion, civilingeniør",3
5390,"Fysik, civilingeniør",3
5391,"Energi, civilingeniør",3
5392,"Konstruktion maskin, civilingeniør",3
5393,"Proces-teknik, civilingeniør",3
5394,"Driftsteknik, civilingeniør",3
5395,"Skibs- og havteknik, civilingeniør",3
5396,"Data, civilingeniør",3
5397,"Software Engineering, cand.polyt.",3
5398,"Optiklinien, civilingeniør",3
5399,"Teknisk videnskab, ph.d.",3
5400,"Agriculture, cand.agro.",3
5401,"Jordbrugsøkonomi, cand.agro.øk.",3
5402,"Landbrugsvidenskab, cand.agro.",3
5403,"Food Science and Technology, cand.tech.al.",3
5404,"Agricultural Economics, cand.oecon.agro.",3
5405,"Global Business Engineering, ing.prof.bach.",3
5406,"Fødevarevidenskab, cand.brom.",3
5407,"Software Technology, ing.prof.bach.",3
5408,"Havebrugsvidenskab, cand.hort.",3
5409,"Landscape Architecture, cand.hort.arch.",3
5410,"Agricultural Development, cand.scient.",3
5411,"Klima og forsyningsteknik, ing.prof.bach.",3
5412,"Forest and Nature Management, cand.silv.",3
5413,"Landinspektør, cand.geom.",3
5414,"Animal-derived foods, kand.",3
5415,"Veterinærmedicin, cand.med.vet.",3
5416,"Veterinærvidenskab, ph.d.",3
5417,"Veterinær- jordbrugsvidenskab, ph.d.",3
5419,"Environmental science, cand.scient.",3
5420,"Environmental and Natural Resource Economics, cand.scient.oceon",3
5421,"Forest ecosystems, nature and society, kand.",3
5422,"Sustainable development in agriculture, kand.",3
5423,"Forests and livelihoods, kand.",3
5424,"Global Management and Manufacturing, ing.prof.bach.",3
5425,"Farmaceut, cand.pharm.",3
5426,"Innovation og entrepreneurship (overbygning), prof.bach.",3
5427,"Farmaceut, ph.d.",3
5428,"Agro-environmental management, cand.scient.",3
5429,"Bioteknologi, ing.prof.bach.",3
5430,"Klinisk ernæring, c.scient.",3
5431,Tandplejer,3
5432,Klinisk tandtekniker,3
5433,"Tandlæge, cand.odont.",3
5434,"Tandplejer, prof.bach.",3
5435,"Tandlæge-odontologi, ph.d.odont.",3
5436,"Integreret design, ing.prof.bach.",3
5437,"Graphic Storytelling, prof.bach.",3
5438,"Multiplatform storytelling and production, prof.bach.",3
5439,"Mechatronics, ing.prof.bach.",3
5440,"Folkeskolelærer, prof.bach.",3
5441,Lærer fra Den frie Lærerskole,3
5442,"Forsyningsteknik -vand,spildevand,fjernvarme, ingeniør prof.bach.",3
5443,Pædagogisk grunduddannelse PGU,3
5444,"Pædagog, prof.bach.",3
5445,Børnehavepædagog,3
5446,"Nanoteknologi, ingeniør prof.bach.",3
5447,Fritidspædagog,3
5448,"Global Forestry, cand.scient.",3
5449,"Sustainable Forest and Nature Management, cand.scient.",3
5450,"Ernærings- og husholdningsøkonomi, prof.bach.",3
5451,Klinisk diætist,3
5452,"Miljøkemi, cand.scient.",3
5453,"Human nutrition, cand.scient.",3
5454,"Landskabsforvaltning, cand.scient.",3
5455,"Kombineret (Kgl. veterinær- landbohøjsk.), kand.",3
5456,"Katastrofe- og risikomanager, prof.bach.",3
5457,"Fødevareteknologi og -applikation, prof.bach.",3
5458,"Mejeriteknologi, prof.bach.",3
5459,"Laboratorie-, fødevare- og procestekn. (overbygning), prof.bach.",3
5460,"Ernæring og sundhed, prof.bach.",3
5461,Bibliotekar,3
5462,Bibliotekar ved forsknings- og fagbibliotek,3
5463,"Informationsstudier, bach.",3
5464,Forskningsbibliotekar,3
5465,"Informationsvidenskab og kulturformidling, c.scient.bibl",3
5466,"Ocean Engineering, cand.polyt.",3
5467,Bibliotekar DB,3
5468,"Bibliotekar, cand.scient.bibl.",3
5469,"Global nutrition and health, prof.bach.",3
5470,"Arkitekt, cand.arch.",3
5471,Bibliotekar DB,3
5472,"It-sikkerhed (overbygning), prof.bach.",3
5473,"E-handel (overbygning), prof.bach.",3
5474,"Social Data Science, cand.soc.",3
5475,"Softwareudvikling (overbygning), prof.bach.",3
5476,"Sportsmanagement (overbygning), prof.bach.",3
5477,"Design og business, diplomuddannelse",3
5478,"Visuel kommunikation, grafisk design, prof.bach.",3
5479,"Visuel kommunikation, interaktivt design, prof.bach.",3
5480,"Arkitekt, ph.d.",3
5481,"Visuel kommunikation, kreativ kommunikation, prof.bach.",3
5482,"Visuel kommunikation, fotografisk kommunikation, prof.bach.",3
5483,"Visuel kommunikation una., prof.bach.",3
5484,"Trafik og transport, ingeniør prof.bach.",3
5485,"Grafisk kommunikation, prof.bach.",3
5486,"Medieproduktion og ledelse, prof.bach.",3
5487,"TV- og medietilrettelæggelse, prof.bach.",3
5488,"Webudvikling (overbygning), prof.bach.",3
5489,"International handel og markedsføring (overbygning), prof.bach.",3
5490,"Finans, prof.bach.",3
5491,"International hospitality management (overbygning), prof.bach.",3
5492,"Eksport og teknologi, prof.bach.",3
5493,"Erhvervssproglig begynderprøve, italiensk",3
5494,"Design og business (overbygning), prof.bach.",3
5495,"Erhvervssproglig begynderprøve, russisk",3
5496,"Erhvervssproglig begynderprøve, spansk",3
5497,"Smykker, teknologi og business, prof.bach.",3
5498,Tresproglig korrespondent,3
5499,"Digital konceptudvikling (overbygning), prof.bach.",3
5500,"Skat, prof.bach.",3
5501,"Fødevarer og Ledelse, prof.bach.",3
5502,"Sundhedsfremme og Diætetik, prof.bach.",3
5503,"Visuel kommunikation, coded design, prof bach.",3
5504,"Fødevareproduktion, prof.bach.",3
5508,"Erhvervssprog administrativ, grunduddannelse",3
5509,"Fødevarekemi og bioteknologi, prof.bach.",3
5511,"Erhvervssprogligt grundstudium, engelsk-fransk",3
5512,"Erhvervssprogligt grundstudium, engelsk-italiensk",3
5513,"Erhvervssprogligt grundstudium, engelsk-portugisisk",3
5514,"Erhvervssprogligt grundstudium, engelsk-russisk",3
5515,"Erhvervssprogligt grundstudium, engelsk-spansk",3
5516,"Erhvervssprogligt grundstudium, engelsk-tysk",3
5517,"Erhvervssprogligt grundstudium, fransk-italiensk",3
5518,"Erhvervssprogligt grundstudium, fransk-portugisisk",3
5519,"Erhvervssprogligt grundstudium, fransk-russisk",3
5520,"Erhvervssprogligt grundstudium, fransk-spansk",3
5521,"Erhvervssprogligt grundstudium, fransk-tysk",3
5522,"Erhvervssprogligt grundstudium, italiensk-portugisisk",3
