code6,specialty_num,specialty_name_da,ydelse_num,ydelse_text_da
458246,45,Medicinsk Laborator.,8246,P/S-CALCITONIN 3
458247,45,Medicinsk Laborator.,8247,S-PROLACTIN 8
458248,45,Medicinsk Laborator.,8248,PARTIKELTYPE; egenar
458250,45,Medicinsk Laborator.,8250,S-TOPIRAMAT 8
458252,45,Medicinsk Laborator.,8252,S-SUR PHOS/PROS 2
458254,45,Medicinsk Laborator.,8254,"OXALAT, UDSKILLELSE"
458255,45,Medicinsk Laborator.,8255,S-AMYLASE MAKRO 2
458256,45,Medicinsk Laborator.,8256,S-EOS.CAT.PROT 2
458257,45,Medicinsk Laborator.,8257,CATECHOLAMINMETABOLI
458258,45,Medicinsk Laborator.,8258,H'MOGLOBINTYPE; stof
458260,45,Medicinsk Laborator.,8260,S-CDT 8
458261,45,Medicinsk Laborator.,8261,"CITRAT, UDSKILLELSE"
458263,45,Medicinsk Laborator.,8263,S(fPt)-ZINK 4
458264,45,Medicinsk Laborator.,8264,P-BNP 1
458265,45,Medicinsk Laborator.,8265,S-IMMUNGLOB D 2
458266,45,Medicinsk Laborator.,8266,Transf.(S)-CDT 30
458267,45,Medicinsk Laborator.,8267,S-17-OH-PROGES 2
458268,45,Medicinsk Laborator.,8268,P-TPO anti- 1/2
458269,45,Medicinsk Laborator.,8269,S-TPO anti- 1/2
458270,45,Medicinsk Laborator.,8270,BASISK PHOSPHATASETY
458271,45,Medicinsk Laborator.,8271,S-A-DION 2
458272,45,Medicinsk Laborator.,8272,LACTATDEHYDROGENASET
458274,45,Medicinsk Laborator.,8274,S-NIKKEL 8
458276,45,Medicinsk Laborator.,8276,P/S-CHOLINESTERA 3
458277,45,Medicinsk Laborator.,8277,S(fPt)-INSULIN 24
458278,45,Medicinsk Laborator.,8278,B-GLU-6-P-DH 12
458279,45,Medicinsk Laborator.,8279,S-SHBG 2
458280,45,Medicinsk Laborator.,8280,S-ALDOLASE 2
458281,45,Medicinsk Laborator.,8281,AMYLASETYPE; kat.k.
458283,45,Medicinsk Laborator.,8283,S-NT-proBNP 2
458284,45,Medicinsk Laborator.,8284,S-REVERSE T3 2
458285,45,Medicinsk Laborator.,8285,B(vB)-PYRUVAT 22/7
458287,45,Medicinsk Laborator.,8287,S-PROCALCITONIN 2
458288,45,Medicinsk Laborator.,8288,S-AMPICILLIN 8
458289,45,Medicinsk Laborator.,8289,S-LYSOZYM 2
458291,45,Medicinsk Laborator.,8291,P/S-OXCARBAZEPIN 3
458292,45,Medicinsk Laborator.,8292,S-BI-ANTI. IgE 8
458293,45,Medicinsk Laborator.,8293,S-HVEPS ANTIIgE 8
458294,45,Medicinsk Laborator.,8294,S-AMOXICILLIN 8
458295,45,Medicinsk Laborator.,8295,P/S(fPt)-INSULIN 24
458296,45,Medicinsk Laborator.,8296,P/S(fPt)-PROINSULIN
458297,45,Medicinsk Laborator.,8297,P/S-ANDROSTANOLON 3
458298,45,Medicinsk Laborator.,8298,S-QUINIDIN
458299,45,Medicinsk Laborator.,8299,S-a-1-F_TOPROTEIN
458301,45,Medicinsk Laborator.,8301,B-THIAMIN 12
458303,45,Medicinsk Laborator.,8303,5-HYDROXYINDOLYLACET
458304,45,Medicinsk Laborator.,8304,"VANILLYLMANDELAT, UD"
458305,45,Medicinsk Laborator.,8305,U-17-KGS 11
458307,45,Medicinsk Laborator.,8307,B-GLU-6-P-DH
458312,45,Medicinsk Laborator.,8312,P/S(fPt)-C-PEP PROIN
458313,45,Medicinsk Laborator.,8313,P/S-ETHOSUXIMID 3
458314,45,Medicinsk Laborator.,8314,DNA(B)-Laktoseintole
458315,45,Medicinsk Laborator.,8315,P/S-CA 50 3
458316,45,Medicinsk Laborator.,8316,P/S-CA 19-9 3
458317,45,Medicinsk Laborator.,8317,B-KVIKS_LV 11
458318,45,Medicinsk Laborator.,8318,U-KVIKS_LV 11
458319,45,Medicinsk Laborator.,8319,B-PYRUVATKINASE31
458321,45,Medicinsk Laborator.,8321,"S-T4,FRIT IMMULI."
458322,45,Medicinsk Laborator.,8322,Transf.(S)-CDT 30
458323,45,Medicinsk Laborator.,8323,P/S-25-OH-D 3
458324,45,Medicinsk Laborator.,8324,Ingen tekst tilgængelig
458326,45,Medicinsk Laborator.,8326,Ingen tekst tilgængelig
458329,45,Medicinsk Laborator.,8329,Ingen tekst tilgængelig
458334,45,Medicinsk Laborator.,8334,Ingen tekst tilgængelig
458335,45,Medicinsk Laborator.,8335,Ingen tekst tilgængelig
458336,45,Medicinsk Laborator.,8336,Ingen tekst tilgængelig
458337,45,Medicinsk Laborator.,8337,Ingen tekst tilgængelig
458340,45,Medicinsk Laborator.,8340,Ingen tekst tilgængelig
458342,45,Medicinsk Laborator.,8342,Ingen tekst tilgængelig
458344,45,Medicinsk Laborator.,8344,Ingen tekst tilgængelig
458345,45,Medicinsk Laborator.,8345,Ingen tekst tilgængelig
458346,45,Medicinsk Laborator.,8346,Ingen tekst tilgængelig
458347,45,Medicinsk Laborator.,8347,Ingen tekst tilgængelig
458348,45,Medicinsk Laborator.,8348,Ingen tekst tilgængelig
458350,45,Medicinsk Laborator.,8350,Ingen tekst tilgængelig
458351,45,Medicinsk Laborator.,8351,Ingen tekst tilgængelig
458352,45,Medicinsk Laborator.,8352,Ingen tekst tilgængelig
458353,45,Medicinsk Laborator.,8353,Ingen tekst tilgængelig
458354,45,Medicinsk Laborator.,8354,Ingen tekst tilgængelig
458361,45,Medicinsk Laborator.,8361,Ingen tekst tilgængelig
458362,45,Medicinsk Laborator.,8362,Ingen tekst tilgængelig
458363,45,Medicinsk Laborator.,8363,Ingen tekst tilgængelig
458364,45,Medicinsk Laborator.,8364,Ingen tekst tilgængelig
458365,45,Medicinsk Laborator.,8365,Ingen tekst tilgængelig
458367,45,Medicinsk Laborator.,8367,Ingen tekst tilgængelig
458368,45,Medicinsk Laborator.,8368,Ingen tekst tilgængelig
458369,45,Medicinsk Laborator.,8369,Ingen tekst tilgængelig
458370,45,Medicinsk Laborator.,8370,Ingen tekst tilgængelig
458371,45,Medicinsk Laborator.,8371,Ingen tekst tilgængelig
458373,45,Medicinsk Laborator.,8373,Ingen tekst tilgængelig
458375,45,Medicinsk Laborator.,8375,Ingen tekst tilgængelig
458376,45,Medicinsk Laborator.,8376,Ingen tekst tilgængelig
458378,45,Medicinsk Laborator.,8378,Ingen tekst tilgængelig
458379,45,Medicinsk Laborator.,8379,Ingen tekst tilgængelig
458382,45,Medicinsk Laborator.,8382,Ingen tekst tilgængelig
458384,45,Medicinsk Laborator.,8384,Ingen tekst tilgængelig
458385,45,Medicinsk Laborator.,8385,Ingen tekst tilgængelig
458386,45,Medicinsk Laborator.,8386,Ingen tekst tilgængelig
458387,45,Medicinsk Laborator.,8387,Ingen tekst tilgængelig
458388,45,Medicinsk Laborator.,8388,Ingen tekst tilgængelig
458390,45,Medicinsk Laborator.,8390,Ingen tekst tilgængelig
458391,45,Medicinsk Laborator.,8391,Ingen tekst tilgængelig
458393,45,Medicinsk Laborator.,8393,Ingen tekst tilgængelig
458395,45,Medicinsk Laborator.,8395,Ingen tekst tilgængelig
458401,45,Medicinsk Laborator.,8401,Ingen tekst tilgængelig
458405,45,Medicinsk Laborator.,8405,Ingen tekst tilgængelig
458406,45,Medicinsk Laborator.,8406,Ingen tekst tilgængelig
458407,45,Medicinsk Laborator.,8407,Ingen tekst tilgængelig
458409,45,Medicinsk Laborator.,8409,Ingen tekst tilgængelig
458412,45,Medicinsk Laborator.,8412,Ingen tekst tilgængelig
458413,45,Medicinsk Laborator.,8413,Ingen tekst tilgængelig
458414,45,Medicinsk Laborator.,8414,Ingen tekst tilgængelig
458415,45,Medicinsk Laborator.,8415,Ingen tekst tilgængelig
458417,45,Medicinsk Laborator.,8417,Ingen tekst tilgængelig
458418,45,Medicinsk Laborator.,8418,Ingen tekst tilgængelig
458422,45,Medicinsk Laborator.,8422,Ingen tekst tilgængelig
458423,45,Medicinsk Laborator.,8423,Ingen tekst tilgængelig
458426,45,Medicinsk Laborator.,8426,Ingen tekst tilgængelig
458428,45,Medicinsk Laborator.,8428,Ingen tekst tilgængelig
458429,45,Medicinsk Laborator.,8429,Ingen tekst tilgængelig
458431,45,Medicinsk Laborator.,8431,Ingen tekst tilgængelig
458433,45,Medicinsk Laborator.,8433,Ingen tekst tilgængelig
459993,45,Medicinsk Laborator.,9993,Indsendte pr>ver
459994,45,Medicinsk Laborator.,9994,Pr>vetagn. plejehjem
459997,45,Medicinsk Laborator.,9997,Ingen tekst tilgængelig
459999,45,Medicinsk Laborator.,9999,Ingen tekst tilgængelig
467136,46,Omegns Laboratorier,7136,k-Glucose 6
467150,46,Omegns Laboratorier,7150,P-Koagulationsfak.12
467151,46,Omegns Laboratorier,7151,U-Acetoacetat 2
467152,46,Omegns Laboratorier,7152,F-Blod 6
467153,46,Omegns Laboratorier,7153,U-Hemoglobin 2
467154,46,Omegns Laboratorier,7154,Pt-Kapillærblødn. 10
467155,46,Omegns Laboratorier,7155,Pt-EKG - 3 afld. 32
467158,46,Omegns Laboratorier,7158,U-Bilirubin 6
467160,46,Omegns Laboratorier,7160,"U-Glucose, kvalit. 2"
467166,46,Omegns Laboratorier,7166,B-Hemoglobin (Fe) 6
467167,46,Omegns Laboratorier,7167,Pt-kapillærresist.10
467168,46,Omegns Laboratorier,7168,P-Creatinin 6
467169,46,Omegns Laboratorier,7169,U-Formelementer 10
467171,46,Omegns Laboratorier,7171,F-Helmintes-æg 16
467173,46,Omegns Laboratorier,7173,"Pt-Oscill.,2 extr.20"
467174,46,Omegns Laboratorier,7174,"Pt-Oscill.,4 extr.42"
467176,46,Omegns Laboratorier,7176,"U-Protein, kvalit. 2"
467177,46,Omegns Laboratorier,7177,B-Sænkningsreakt. 10
467179,46,Omegns Laboratorier,7179,U-Bakterier(Dyrk.)10
467181,46,Omegns Laboratorier,7181,P-Carbamid(urins.)10
467182,46,Omegns Laboratorier,7182,U-Urobilin 2
467184,46,Omegns Laboratorier,7184,"B-Leukoc., frakt. 16"
467185,46,Omegns Laboratorier,7185,Erc-Erythroc. MCV 6
467186,46,Omegns Laboratorier,7186,B-Leukocytter 6
467188,46,Omegns Laboratorier,7188,B-Thrombocytter 10
467189,46,Omegns Laboratorier,7189,U-Bakterier(Resi.)20
467202,46,Omegns Laboratorier,7202,"Pt- Gluc.-to.2,5t.36"
467204,46,Omegns Laboratorier,7204,"P-LDH, total 16"
467205,46,Omegns Laboratorier,7205,P-ALAT_ 12
467206,46,Omegns Laboratorier,7206,B-Koagulationstid 8
467207,46,Omegns Laboratorier,7207,P-Kalium 10
467208,46,Omegns Laboratorier,7208,Pt-EKG - 6 afld. 42
467209,46,Omegns Laboratorier,7209,P-Bilirubin 12
467210,46,Omegns Laboratorier,7210,Pt-EKG-12 afld. 62
467211,46,Omegns Laboratorier,7211,Pt-Sperma-unde.fe.52
467212,46,Omegns Laboratorier,7212,P-Cholester.(tot.)16
467213,46,Omegns Laboratorier,7213,fPt Triglycerid 20
467214,46,Omegns Laboratorier,7214,"fPt Lipid, frakt. 42"
467215,46,Omegns Laboratorier,7215,P-Immunglob. A 32
467216,46,Omegns Laboratorier,7216,P-Immunglob. G 32
467218,46,Omegns Laboratorier,7218,Erc-Bas.p.erythro.10
467219,46,Omegns Laboratorier,7219,"P-Creatinkinase,t.52"
467220,46,Omegns Laboratorier,7220,P-Gamma-glutam. 32
467221,46,Omegns Laboratorier,7221,Erc-Reticulocytter10
467223,46,Omegns Laboratorier,7223,P-Transferrin 20
467225,46,Omegns Laboratorier,7225,"P-Thyroxin, total 16"
467229,46,Omegns Laboratorier,7229,B-Eosinophilocytt.10
467230,46,Omegns Laboratorier,7230,B-Erythroc.vol.fr. 6
467264,46,Omegns Laboratorier,7264,Erc-Osmot. resist.32
467298,46,Omegns Laboratorier,7298,Pt-EKG - 9 afld. 52
467299,46,Omegns Laboratorier,7299,Pt-EKG-bel.M.Tw-s.80
467328,46,Omegns Laboratorier,7328,U-Amylase(alfa-a.)10
467417,46,Omegns Laboratorier,7417,U-Choriongonadotr.10
467419,46,Omegns Laboratorier,7419,P-Progesteron 36
467501,46,Omegns Laboratorier,7501,P-Alpha-1-antitr. 52
467502,46,Omegns Laboratorier,7502,P-Alpha-1-foetopr.42
467503,46,Omegns Laboratorier,7503,P-Amitryplin 92
467504,46,Omegns Laboratorier,7504,U-Bakt.(nit.)(stix)2
467505,46,Omegns Laboratorier,7505,Pt-Blodtryk 10
467506,46,Omegns Laboratorier,7506,P-CRP 44
467507,46,Omegns Laboratorier,7507,"P-Calcium,total 10"
467508,46,Omegns Laboratorier,7508,P-Carbamazepin 46
467509,46,Omegns Laboratorier,7509,P-Carbonat+CO2 16
467510,46,Omegns Laboratorier,7510,P-CEA 62
467511,46,Omegns Laboratorier,7511,P-Cobalamin 20
467512,46,Omegns Laboratorier,7512,P-Cortisol 52
467513,46,Omegns Laboratorier,7513,Pt.Creatinin-clea.48
467514,46,Omegns Laboratorier,7514,P-Digoxin 28
467515,46,Omegns Laboratorier,7515,Pt-EEG_ 184
467516,46,Omegns Laboratorier,7516,Pt-EEG(søvnrytme)240
467517,46,Omegns Laboratorier,7517,Pt-EKG-be. Egomet.80
467518,46,Omegns Laboratorier,7518,B-Erythroc. antal. 6
467519,46,Omegns Laboratorier,7519,P-Ferritin_ 78
467520,46,Omegns Laboratorier,7520,P-Fibrinogen 16
467521,46,Omegns Laboratorier,7521,Erc-Folat 46
467522,46,Omegns Laboratorier,7522,P-Folat 52
467523,46,Omegns Laboratorier,7523,P-FSH 32
467524,46,Omegns Laboratorier,7524,"U-Glucose,kvantit.10"
467525,46,Omegns Laboratorier,7525,"k-Glucose,faste 6"
467526,46,Omegns Laboratorier,7526,Pt-Glucose-tol.5t.68
467527,46,Omegns Laboratorier,7527,P-Haptoglobin 52
467528,46,Omegns Laboratorier,7528,Erc-Hemoglobin A1c66
467529,46,Omegns Laboratorier,7529,U-HIAA 46
467530,46,Omegns Laboratorier,7530,P-Imipramin 92
467531,46,Omegns Laboratorier,7531,P-Immunglob.E(lgE)32
467532,46,Omegns Laboratorier,7532,"P-Immunglob.E,all.32"
467533,46,Omegns Laboratorier,7533,Pt-knoglemarvsp. 200
467534,46,Omegns Laboratorier,7534,"P-LDH,fraktion. 92"
467535,46,Omegns Laboratorier,7535,Pt-Laktose toler. 36
467536,46,Omegns Laboratorier,7536,U-Leukocyt.(stix) 2
467537,46,Omegns Laboratorier,7537,fPt Lipoprotein 124
467538,46,Omegns Laboratorier,7538,P-Lithium 14
467539,46,Omegns Laboratorier,7539,P-LH 36
467540,46,Omegns Laboratorier,7540,P-Magnesium 32
467541,46,Omegns Laboratorier,7541,P-Mononucle.(EMNI)10
467542,46,Omegns Laboratorier,7542,P-Mononucl.(Mono.)16
467543,46,Omegns Laboratorier,7543,P-Nortriptylin 68
467544,46,Omegns Laboratorier,7544,P-Orosomucoid 42
467545,46,Omegns Laboratorier,7545,U-pH 2
467546,46,Omegns Laboratorier,7546,P-Phenytoin 42
467547,46,Omegns Laboratorier,7547,"P-Phosphat(P,non) 10"
467548,46,Omegns Laboratorier,7548,P-Prolactin 28
467549,46,Omegns Laboratorier,7549,P-Protein(total) 6
467550,46,Omegns Laboratorier,7550,"P-Protein, frakt. 44"
467551,46,Omegns Laboratorier,7551,"U-Protein, kvant. 10"
467552,46,Omegns Laboratorier,7552,"P-RAST,enk.allaer.36"
467553,46,Omegns Laboratorier,7553,"P-RAST,gruppe 42"
467554,46,Omegns Laboratorier,7554,"P-RAST,Penicillin 52"
467555,46,Omegns Laboratorier,7555,"F-Slim, kvalitat. 4"
467556,46,Omegns Laboratorier,7556,Pt-Spermaund.ster.20
467557,46,Omegns Laboratorier,7557,Pt-sternalpunktur 78
467558,46,Omegns Laboratorier,7558,P-Sur phosphatase 10
467559,46,Omegns Laboratorier,7559,P-Theophyllin 62
467560,46,Omegns Laboratorier,7560,P-TSH 24
467561,46,Omegns Laboratorier,7561,P-Thyroxin(FritT4)64
467562,46,Omegns Laboratorier,7562,P-Triiodt.(FritT3)64
467563,46,Omegns Laboratorier,7563,"P-Triiodt.,(T3) 20"
467564,46,Omegns Laboratorier,7564,P-Triiodt.-reakt. 20
467565,46,Omegns Laboratorier,7565,B-Type-Rhesus 6
467566,46,Omegns Laboratorier,7566,U-Urobilinogen 2
467567,46,Omegns Laboratorier,7567,P-Valproat 52
467568,46,Omegns Laboratorier,7568,U-Vægtfylde 4
467569,46,Omegns Laboratorier,7569,P-Albumin 20
467570,46,Omegns Laboratorier,7570,P-Amylase(alfa-am)10
467571,46,Omegns Laboratorier,7571,P-ASAT(GOT) 12
467572,46,Omegns Laboratorier,7572,P-Basisk phosphat.12
467573,46,Omegns Laboratorier,7573,fPt Cholester.-HDL32
467574,46,Omegns Laboratorier,7574,"B-Erythroc,vol.fr. 6"
467575,46,Omegns Laboratorier,7575,P-Immunglobulin M 32
467576,46,Omegns Laboratorier,7576,P-Jern 12
467577,46,Omegns Laboratorier,7577,P-Natrium 10
467578,46,Omegns Laboratorier,7578,P-Urat 10
467580,46,Omegns Laboratorier,7580,U-Creatinin 6
467581,46,Omegns Laboratorier,7581,Ledvæske-Mikrosk. 10
467590,46,Omegns Laboratorier,7590,Pt-Byture 50
467591,46,Omegns Laboratorier,7591,"Pt-Byture, plejeh.50"
467592,46,Omegns Laboratorier,7592,"Pt-Bytur,ple.2.pa.10"
467593,46,Omegns Laboratorier,7593,Pt-Hasteprøve 70
467594,46,Omegns Laboratorier,7594,Pt-Urin i labora. 10
467595,46,Omegns Laboratorier,7595,Pt-Blodprøvetagn. 6
467596,46,Omegns Laboratorier,7596,Pt-Videresend.prøv.4
467597,46,Omegns Laboratorier,7597,"Pt-Regist.,gl.,pr.14"
467598,46,Omegns Laboratorier,7598,"Pt-Adm.,svar,etc. 14"
467601,46,Omegns Laboratorier,7601,"P-1,25-D3"
467602,46,Omegns Laboratorier,7602,P-17.hyd.-progester.
467603,46,Omegns Laboratorier,7603,U-17-ketog. steroid.
467604,46,Omegns Laboratorier,7604,U- 17-Oxosteroid
467605,46,Omegns Laboratorier,7605,"U- 17-Oxosteroid,fr."
467606,46,Omegns Laboratorier,7606,"P-24,25-D3"
467607,46,Omegns Laboratorier,7607,P-25-hydro.-cholec.
467610,46,Omegns Laboratorier,7610,P-ACTH
467611,46,Omegns Laboratorier,7611,Patient ACTH-test
467612,46,Omegns Laboratorier,7612,"Adenovirus, cellek."
467613,46,Omegns Laboratorier,7613,"Adenovirus, antigen"
467614,46,Omegns Laboratorier,7614,U-Adrenalin+ Noradr.
467615,46,Omegns Laboratorier,7615,U-Albumin
467616,46,Omegns Laboratorier,7616,P-Aldolase
467617,46,Omegns Laboratorier,7617,P-Aldosteron
467618,46,Omegns Laboratorier,7618,P-alfa-2-Macroglobu.
467620,46,Omegns Laboratorier,7620,"P-alfa-Amylase,frak."
467622,46,Omegns Laboratorier,7622,P-Aluminium
467623,46,Omegns Laboratorier,7623,P-Amaxapin
467624,46,Omegns Laboratorier,7624,"P-Amino.,fr.(søjle.)"
467625,46,Omegns Laboratorier,7625,"P-Amino.,fr.(tyndt.)"
467626,46,Omegns Laboratorier,7626,"U-Amino.,fr.(tyndt.)"
467627,46,Omegns Laboratorier,7627,F-Amøbecyster
467628,46,Omegns Laboratorier,7628,P-Androgenstatus
467629,46,Omegns Laboratorier,7629,P-Androstendion
467630,46,Omegns Laboratorier,7630,P-SACE
467631,46,Omegns Laboratorier,7631,P-Anti-cardiolop.-a.
467632,46,Omegns Laboratorier,7632,P-Anti-ds DNA
467633,46,Omegns Laboratorier,7633,P-Anti-ENA
467634,46,Omegns Laboratorier,7634,P-ANCA
467635,46,Omegns Laboratorier,7635,P-Anti-nukleæ. anti.
467636,46,Omegns Laboratorier,7636,P-ADH (vasopress.)
467637,46,Omegns Laboratorier,7637,P-Antithrombin III
467638,46,Omegns Laboratorier,7638,P-Apolipoprotein A1
467639,46,Omegns Laboratorier,7639,P-Apolipoprotein B
467640,46,Omegns Laboratorier,7640,P-Ascorbat
467641,46,Omegns Laboratorier,7641,"P-Barbiturater,total"
467642,46,Omegns Laboratorier,7642,"P-Bas. phosphat.,fr."
467643,46,Omegns Laboratorier,7643,Ham's & Crosbys test
467644,46,Omegns Laboratorier,7644,"U-Bence Jones Pr.,kv"
467645,46,Omegns Laboratorier,7645,U-Benzodiazepiner
467646,46,Omegns Laboratorier,7646,U-beta-2-Microglob.
467647,46,Omegns Laboratorier,7647,P-beta-2-Microglob.
467648,46,Omegns Laboratorier,7648,"P-Bilirubiner, fr."
467649,46,Omegns Laboratorier,7649,P-Binyrebark-antist.
467650,46,Omegns Laboratorier,7650,B-Bloddyrkning
467651,46,Omegns Laboratorier,7651,B-Bly(II)
467652,46,Omegns Laboratorier,7652,U-Bly(II)
467653,46,Omegns Laboratorier,7653,P-Borreliose antist.
467654,46,Omegns Laboratorier,7654,Erc-Bly
467655,46,Omegns Laboratorier,7655,P-C-peptid
467656,46,Omegns Laboratorier,7656,P-C1-hæmmer(protein)
467657,46,Omegns Laboratorier,7657,P-C1-inaktivator
467658,46,Omegns Laboratorier,7658,P-C3-proaktivator
467659,46,Omegns Laboratorier,7659,B-Cadmium
467660,46,Omegns Laboratorier,7660,U-Cadmium
467661,46,Omegns Laboratorier,7661,P-Calcitonin
467662,46,Omegns Laboratorier,7662,U-Calcium(ii)
467663,46,Omegns Laboratorier,7663,P-Calcium(ii)-ion
467664,46,Omegns Laboratorier,7664,U-Canabioler
467665,46,Omegns Laboratorier,7665,P-CA_125
467666,46,Omegns Laboratorier,7666,P-CA-50
467669,46,Omegns Laboratorier,7669,B-Carbonmonoxidhemo.
467670,46,Omegns Laboratorier,7670,P-Centromer-antistof
467671,46,Omegns Laboratorier,7671,P-Chinidin
467672,46,Omegns Laboratorier,7672,P-Chlorid
467673,46,Omegns Laboratorier,7673,P-Cholin-esterase
467674,46,Omegns Laboratorier,7674,P-Cholin-est.(c-hæm)
467675,46,Omegns Laboratorier,7675,P-Choriongonadotrop.
467676,46,Omegns Laboratorier,7676,P-Chrom
467677,46,Omegns Laboratorier,7677,B-Ciclosporin
467678,46,Omegns Laboratorier,7678,P-Cirkul. immunkomp.
467679,46,Omegns Laboratorier,7679,P-Clobazam
467680,46,Omegns Laboratorier,7680,P-Clomipramin
467681,46,Omegns Laboratorier,7681,P-Clonazepam
467682,46,Omegns Laboratorier,7682,"P-CMV antistof,total"
467685,46,Omegns Laboratorier,7685,Pt.-Cobalamin(abs.)
467686,46,Omegns Laboratorier,7686,P-Coeruloplasmin
467687,46,Omegns Laboratorier,7687,P-Complement C1q
467688,46,Omegns Laboratorier,7688,P-Complement C1s
467689,46,Omegns Laboratorier,7689,P-Complement C2
467690,46,Omegns Laboratorier,7690,P-Complement C3
467691,46,Omegns Laboratorier,7691,P-Complement C3d
467692,46,Omegns Laboratorier,7692,P-Complement C4
467693,46,Omegns Laboratorier,7693,P-Complement C5
467694,46,Omegns Laboratorier,7694,"U-Cortisol, frit"
467695,46,Omegns Laboratorier,7695,"P-Cortisol, frit"
467696,46,Omegns Laboratorier,7696,P-CKMB
467697,46,Omegns Laboratorier,7697,P-Cryoglobulin
467699,46,Omegns Laboratorier,7699,P-DHA-sulfat
467700,46,Omegns Laboratorier,7700,Med.Lab./SSI/KAS
467701,46,Omegns Laboratorier,7701,P-delta-Aminolevulat
467702,46,Omegns Laboratorier,7702,P-Diazepam
467703,46,Omegns Laboratorier,7703,P-Dihydrotestosteron
467704,46,Omegns Laboratorier,7704,P-Disopyramid
467705,46,Omegns Laboratorier,7705,"U-Diuretica,TLC"
467706,46,Omegns Laboratorier,7706,P-DNA antistof
467707,46,Omegns Laboratorier,7707,P-Doxepin
467708,46,Omegns Laboratorier,7708,P-EBV antistof
467709,46,Omegns Laboratorier,7709,P-Estriol
467710,46,Omegns Laboratorier,7710,P-Estradiol
467711,46,Omegns Laboratorier,7711,P-Estrogenstatus
467712,46,Omegns Laboratorier,7712,P-Ethanol
467713,46,Omegns Laboratorier,7713,P-Ethosuximid
467714,46,Omegns Laboratorier,7714,P-Ethotoin
467715,46,Omegns Laboratorier,7715,F-Fedt (Alif. carb.)
467716,46,Omegns Laboratorier,7716,P-Fibronectin
467717,46,Omegns Laboratorier,7717,Pt-FIGLU-test
467718,46,Omegns Laboratorier,7718,P-Fleacinid
467720,46,Omegns Laboratorier,7720,P-Flupenthixol
467721,46,Omegns Laboratorier,7721,P-Fructosamin
467722,46,Omegns Laboratorier,7722,B-Hemoglobin F
467724,46,Omegns Laboratorier,7724,P-Germ.-celle tumor.
467725,46,Omegns Laboratorier,7725,P-Glat muskel antis.
467726,46,Omegns Laboratorier,7726,P-Gliadin antistof
467728,46,Omegns Laboratorier,7728,B-Gl.-6-ph.-dehydro.
467730,46,Omegns Laboratorier,7730,P-GAT
467731,46,Omegns Laboratorier,7731,"Gonokokker, dyrkning"
467732,46,Omegns Laboratorier,7732,P-GS-ANA
467735,46,Omegns Laboratorier,7735,P-Haloperidol
467736,46,Omegns Laboratorier,7736,B-Hemiglobin
467737,46,Omegns Laboratorier,7737,"B-Hemoglobin, frakt."
467738,46,Omegns Laboratorier,7738,"P-Hemoglobin, frit"
467739,46,Omegns Laboratorier,7739,P-Hemopexin
467740,46,Omegns Laboratorier,7740,P-HAV antistof
467741,46,Omegns Laboratorier,7741,P-HBc antistof
467742,46,Omegns Laboratorier,7742,P-HBe antigen
467743,46,Omegns Laboratorier,7743,P-HBe antistof
467744,46,Omegns Laboratorier,7744,P-HBs antistof
467745,46,Omegns Laboratorier,7745,P-HBs antigen
467746,46,Omegns Laboratorier,7746,P-Hepat.C vi.antist.
467747,46,Omegns Laboratorier,7747,Spi.-Herp.enc.antist
467748,46,Omegns Laboratorier,7748,P-Herp.si.vi.antist.
467749,46,Omegns Laboratorier,7749,U-Hippurat
467750,46,Omegns Laboratorier,7750,P-HIV antistof
467751,46,Omegns Laboratorier,7751,P-HIV-2 antistof
467752,46,Omegns Laboratorier,7752,U-Hydroxyprolin
467753,46,Omegns Laboratorier,7753,Hudsvampedyrkn.m.mi.
467754,46,Omegns Laboratorier,7754,Hudsvampedyrkn.m.mi.
467755,46,Omegns Laboratorier,7755,"B-Hæmol.anæmi,enzym."
467756,46,Omegns Laboratorier,7756,P-IgA RF
467757,46,Omegns Laboratorier,7757,P-IgD
467758,46,Omegns Laboratorier,7758,P-IgM RF
467759,46,Omegns Laboratorier,7759,P-Immunelektroforese
467760,46,Omegns Laboratorier,7760,P-Insulin
467761,46,Omegns Laboratorier,7761,P-Int.faktor antist.
467764,46,Omegns Laboratorier,7764,U-Kobber
467765,46,Omegns Laboratorier,7765,P-Kobber
467766,46,Omegns Laboratorier,7766,"U-Kokain, kvalitativ"
467767,46,Omegns Laboratorier,7767,U-Konkrem. undersøg.
467768,46,Omegns Laboratorier,7768,U-Kviksølv
467769,46,Omegns Laboratorier,7769,B-Kviksølv
467772,46,Omegns Laboratorier,7772,B-LE-celler
467773,46,Omegns Laboratorier,7773,P-LAT
467774,46,Omegns Laboratorier,7774,P-Leptospir. antist.
467775,46,Omegns Laboratorier,7775,P-Lipase
467777,46,Omegns Laboratorier,7777,P-Lymfog.ven.antist.
467778,46,Omegns Laboratorier,7778,P-Lysozym
467779,46,Omegns Laboratorier,7779,"P-M-kompon.,klassif."
467780,46,Omegns Laboratorier,7780,P-Malaria antistoff.
467781,46,Omegns Laboratorier,7781,B-Malaria-parasitter
467782,46,Omegns Laboratorier,7782,P-Mangan
467785,46,Omegns Laboratorier,7785,"U-Melan.+melano.,kv."
467786,46,Omegns Laboratorier,7786,P-MAT
467788,46,Omegns Laboratorier,7788,U-Methylmalonat
467789,46,Omegns Laboratorier,7789,P-Mexiletin
